Key,Text,Tooltip,English,Source,OverrideByKey,MappedByPattern,MappedByText,Vanilla,Leiwai,Procrastinator,PikaMan,Mtu,File
effects_description_hv_effect_dummy_accessory_warning,装备此饰物后，须等到20回合后才能解除。之后此饰物即会消失。,True,"Once equipped, this item can't be unequipped until it is destroyed in 20 turns!",MappedByText,,,装备此饰物后，须等到20回合后才能解除。之后此饰物即会消失。,,,装备此饰物后，须等到10回合后才能解除。之后此饰物即会消失。,,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_burning_mace,此饰物一旦装备便无法解除,True,"Once equipped, this item can't be unequipped",MappedByText,,,此饰物一旦装备便无法解除,,,此饰物一旦装备便无法解除,,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_coin_confuse_event,造成了暂时的社会动荡,True,Causes temporary social turmoil,Procrastinator,,,,,,造成了暂时的社会动荡,,,hv_TEXT_effects_technology.loc.tsv
effects_description_hv_effect_dummy_danyang_army_region,占据时可获得丹阳虎符,True,Danyang troop tally can be earned when occupied,MappedByText,,,占据时可获得丹阳虎符,,,占据时可获得丹阳虎符,,,hv_TEXT_region_army.loc.tsv
effects_description_hv_effect_dummy_danyang_unlock,解锁丹阳单位[[col:scope_description]]（我方部曲）[[/col]],True,Unlocks Danyang units [[col:scope_description]](own retinue)[[/col]],MappedByPattern,,解锁丹阳单位[[col:scope_description]]（我方部曲）[[/col]],,,,解锁丹阳部队 [[col:scope_description]]（本部曲）[[/col]],,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_imperial_not_recruitable,锁定朝廷禁卫军,True,Locks Might Royal Guard units,Procrastinator,,,,,,锁定朝廷禁卫军,锁定帝国禁卫军,,hv_TEXT_events_rules.loc.tsv
effects_description_hv_effect_dummy_imperial_recruitable,解锁朝廷禁卫军,True,Unlocks Might Royal Guard units,Procrastinator,,,,,,解锁朝廷禁卫军,解锁帝国禁卫军,,hv_TEXT_events_rules.loc.tsv
effects_description_hv_effect_dummy_ironfist_army_region,占据时可获得铁拳骑兵,True,Ironfist Cavalry can be recruited when occupied,MappedByText,,,占据时可获得铁拳骑兵,,,占据时可解锁：铁拳骑兵,,,hv_TEXT_region_army.loc.tsv
effects_description_hv_effect_dummy_jingchou_army_region,占据时可获得荆楚虎符,True,Jingchu troop tally can be earned when occupied,MappedByText,,,占据时可获得荆楚虎符,,,占据时可获得荆楚虎符,,,hv_TEXT_region_army.loc.tsv
effects_description_hv_effect_dummy_jingchou_unlock,解锁荆楚单位[[col:scope_description]]（我方部曲）[[/col]],True,Unlocks Jingchu units [[col:scope_description]](own retinue)[[/col]],MappedByPattern,,解锁荆楚单位[[col:scope_description]]（我方部曲）[[/col]],,,,解锁荆楚部队 [[col:scope_description]]（本部曲）[[/col]],,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_lu_bu_legacy_unlock,解锁捕掾队单位[[col:scope_description]]（我方部曲）[[/col]],True,Unlocks Enforcer units [[col:scope_description]](own retinue)[[/col]],MappedByPattern,,解锁捕掾队单位[[col:scope_description]]（我方部曲）[[/col]],,,,解锁捕掾队 [[col:scope_description]]（本部曲）[[/col]],,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_ma_teng_pooled_resource_recurring_cost,每回合养马[[b]]%+n[[/b]],True,[[b]]%+n[[/b]] horse breeding per turn,MappedByPattern,,每回合养马[[b]]%+n[[/b]],,,,每回合骏马 [[b]]%+n[[/b]],,,hv_TEXT_effects_pooled_resource.loc.tsv
effects_description_hv_effect_dummy_northern_army_unlock,解锁北军部队 [[col:scope_description]]（本部曲）[[/col]],True,Unlocks Northern Army Buqu units [[col:scope_description]](own retinue)[[/col]],Procrastinator,,,,,,解锁北军部队 [[col:scope_description]]（本部曲）[[/col]],,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_northern_army_unlock_elite,解锁北军精锐单位[[col:scope_description]]（我方部曲）[[/col]],True,Unlocks Northern Army Elite units [[col:scope_description]](own retinue)[[/col]],MappedByPattern,,解锁北军精锐单位[[col:scope_description]]（我方部曲）[[/col]],,,,,,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_officer_penalty_alarm,未装备时，该随从解锁的部队的维护费用会增加。,True,"When unequipped, the upkeep cost of the units unlocked by this follower will increase.",MappedByText,,,未装备时，该随从解锁的部队的维护费用会增加。,,,未装备时，该随从解锁的单位的维护费用会增加。,,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_officer_warning,装备此饰物后，须等到20回合后才能解除。之后此饰物即会消失。,True,"Once equipped, this item can't be unequipped until it is destroyed in 20 turns!",MappedByText,,,装备此饰物后，须等到20回合后才能解除。之后此饰物即会消失。,,,装备此饰物后，须等到10回合后才能解除。之后此饰物即会消失。,,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_protectors_not_recruitable,锁定五龙御林军,True,Locks Virtue Royal Guard units,Procrastinator,,,,,,锁定五龙御林军,锁定龙禁卫部队,,hv_TEXT_events_rules.loc.tsv
effects_description_hv_effect_dummy_protectors_recruitable,解锁五龙御林军,True,Unlocks Virtue Royal Guard units,Procrastinator,,,,,,解锁五龙御林军,解锁龙禁卫部队,,hv_TEXT_events_rules.loc.tsv
effects_description_hv_effect_dummy_sogd_unlock,解锁粟特单位[[col:scope_description]]（我方部曲）[[/col]],True,Unlocks Sogd units [[col:scope_description]](own retinue)[[/col]],MappedByPattern,,解锁粟特单位[[col:scope_description]]（我方部曲）[[/col]],,,,解锁粟特部队 [[col:scope_description]]（本部曲）[[/col]],,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_unlock_duelist_expert_ui,此英雄在单挑中有强大加成。,True,This hero gets a great bonus in duels. ,MappedByText,,,此英雄在单挑中有强大加成。,,,此英雄在单挑中有强大加成。 ,,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_duelist_ui,此英雄在单挑中有加成。,True,This hero gets a bonus in duels. ,MappedByText,,,此英雄在单挑中有加成。,,,此英雄在单挑中有加成。,,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_bomb_thrower,解锁部队：{{tr:hv_unit_bomb_thrower}},True,Unlocks unit: {{tr:hv_unit_bomb_thrower}},MappedByPattern,,解锁部队：{{tr:hv_unit_bomb_thrower}},,,,解锁部队：{{tr:hv_unit_bomb_thrower}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_buqu_archer_cavalry,解锁部队：{{tr:hv_unit_buqu_archer_cavalry}},True,Unlocks unit: {{tr:hv_unit_buqu_archer_cavalry}},MappedByPattern,,解锁部队：{{tr:hv_unit_buqu_archer_cavalry}},,,,解锁部队：{{tr:hv_unit_buqu_archer_cavalry}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_buqu_of_the_left,解锁部队：{{tr:hv_unit_buqu_of_the_left}},True,Replaces unit: {{tr:hv_unit_buqu_of_the_left}} ({{tr:hv_unit_buqu_archers}}),Procrastinator,,,,,,解锁部队：{{tr:hv_unit_buqu_of_the_left}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_destroyer_of_traitors,替换部队：{{tr:hv_unit_destroyer_of_traitors}}（{{tr:hv_unit_elite_2h_spear_cavalry}}）,True,Replaces unit: {{tr:hv_unit_destroyer_of_traitors}} ({{tr:hv_unit_elite_2h_spear_cavalry}}),MappedByText,,,替换部队：{{tr:hv_unit_destroyer_of_traitors}}（{{tr:hv_unit_elite_2h_spear_cavalry}}）,,,,,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_enforcer_archer_cavalry,解锁部队：{{tr:hv_unit_enforcer_archer_cavalry}},True,Unlocks unit: {{tr:hv_unit_enforcer_archer_cavalry}},MappedByPattern,,解锁部队：{{tr:hv_unit_enforcer_archer_cavalry}},,,,解锁部队：{{tr:hv_unit_enforcer_archer_cavalry}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_enforcer_archers,解锁部队：{{tr:hv_unit_xiliang_elite_enforcers}},True,Unlocks unit: {{tr:hv_unit_xiliang_elite_enforcers}},MappedByPattern,,解锁部队：{{tr:hv_unit_xiliang_elite_enforcers}},,,,解锁部队：{{tr:hv_unit_xiliang_elite_enforcers}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_fellows_of_the_oath,解锁部队：{{tr:hv_unit_fellows_of_the_oath}},True,Unlocks unit: {{tr:hv_unit_fellows_of_the_oath}},MappedByPattern,,解锁部队：{{tr:hv_unit_fellows_of_the_oath}},,,,解锁部队：{{tr:hv_unit_fellows_of_the_oath}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_goshawk_cavalry,解锁部队：{{tr:hv_unit_goshawk_cavalry}},True,Unlocks unit: {{tr:hv_unit_goshawk_cavalry}},MappedByPattern,,解锁部队：{{tr:hv_unit_goshawk_cavalry}},,,,解锁部队：{{tr:hv_unit_goshawk_cavalry}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_handmaid_guard,解锁部队：{{tr:hv_unit_handmaid_guard}},True,Replaces unit: {{tr:hv_unit_handmaid_guard}},Procrastinator,,,,,,解锁部队：{{tr:hv_unit_handmaid_guard}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_hidden_2h_spearmen,解锁部队：{{tr:hv_unit_hidden_2h_spearmen}},True,Unlocks unit: {{tr:hv_unit_hidden_2h_spearmen}},MappedByPattern,,解锁部队：{{tr:hv_unit_hidden_2h_spearmen}},,,,解锁部队：{{tr:hv_unit_hidden_2h_spearmen}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_hidden_assault_infantry,解锁部队：{{tr:hv_unit_hidden_assault_infantry}},True,Unlocks unit: {{tr:hv_unit_hidden_assault_infantry}},MappedByPattern,,解锁部队：{{tr:hv_unit_hidden_assault_infantry}},,,,解锁部队：{{tr:hv_unit_hidden_assault_infantry}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_hidden_snakes,解锁部队：{{tr:hv_unit_hidden_snakes}},True,Unlocks unit: {{tr:hv_unit_hidden_snakes}},MappedByPattern,,解锁部队：{{tr:hv_unit_hidden_snakes}},,,,解锁部队：{{tr:hv_unit_hidden_snakes}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_iron_fists_of_the_bandit_queen,解锁部队：{{tr:hv_unit_iron_fists_of_the_bandit_queen}},True,Unlocks unit: {{tr:hv_unit_iron_fists_of_the_bandit_queen}},MappedByPattern,,解锁部队：{{tr:hv_unit_iron_fists_of_the_bandit_queen}},,,,解锁部队：{{tr:hv_unit_iron_fists_of_the_bandit_queen}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_juggernaut,解锁部队：{{tr:hv_unit_juggernaut}},True,Unlocks unit: {{tr:hv_unit_juggernaut}},MappedByPattern,,解锁部队：{{tr:hv_unit_juggernaut}},,,,解锁部队：{{tr:hv_unit_juggernaut}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_militia_2h_axemen,解锁部队：{{tr:hv_unit_militia_2h_axemen}},True,Unlocks unit: {{tr:hv_unit_militia_2h_axemen}},MappedByPattern,,解锁部队：{{tr:hv_unit_militia_2h_axemen}},,,,解锁部队：{{tr:hv_unit_militia_2h_axemen}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_militia_scout_cavalry,解锁部队：{{tr:hv_unit_militia_scout_cavalry}},True,Unlocks unit: {{tr:hv_unit_militia_scout_cavalry}},MappedByPattern,,解锁部队：{{tr:hv_unit_militia_scout_cavalry}},,,,解锁部队：{{tr:hv_unit_militia_scout_cavalry}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_militia_white_tiger_outlaws,解锁部队：{{tr:hv_unit_militia_white_tiger_outlaws}},True,Unlocks unit: {{tr:hv_unit_militia_white_tiger_outlaws}},MappedByPattern,,解锁部队：{{tr:hv_unit_militia_white_tiger_outlaws}},,,,解锁部队：{{tr:hv_unit_militia_white_tiger_outlaws}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_rapid_tigers,解锁部队：{{tr:hv_unit_rapid_tigers}},True,Unlocks unit: {{tr:hv_unit_rapid_tigers}},MappedByPattern,,解锁部队：{{tr:hv_unit_rapid_tigers}},,,,解锁部队：{{tr:hv_unit_rapid_tigers}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_swallow_cavalry,解锁部队：{{tr:hv_unit_swallow_cavalry}},True,Replaces unit: {{tr:hv_unit_swallow_cavalry}} ({{tr:hv_unit_bandits_2h_spear_cavalry}}),Procrastinator,,,,,,解锁部队：{{tr:hv_unit_swallow_cavalry}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_white_horse_fellows,解锁部队：{{tr:hv_unit_white_horse_fellows}},True,Unlocks unit: {{tr:hv_unit_white_horse_fellows}},MappedByPattern,,解锁部队：{{tr:hv_unit_white_horse_fellows}},,,,解锁部队：{{tr:hv_unit_white_horse_fellows}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_white_tiger_bandits,解锁部队：{{tr:hv_unit_white_tiger_bandits}},True,Unlocks unit: {{tr:hv_unit_white_tiger_bandits}},MappedByPattern,,解锁部队：{{tr:hv_unit_white_tiger_bandits}},,,,解锁部队：{{tr:hv_unit_white_tiger_bandits}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_white_tiger_guardsmen,解锁部队：{{tr:hv_unit_white_tiger_guardsmen}},True,Unlocks unit: {{tr:hv_unit_white_tiger_guardsmen}},MappedByPattern,,解锁部队：{{tr:hv_unit_white_tiger_guardsmen}},,,,解锁部队：{{tr:hv_unit_white_tiger_guardsmen}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_white_tiger_warriors,解锁部队：{{tr:hv_unit_white_tiger_warriors}},True,Unlocks unit: {{tr:hv_unit_white_tiger_warriors}},MappedByPattern,,解锁部队：{{tr:hv_unit_white_tiger_warriors}},,,,解锁部队：{{tr:hv_unit_white_tiger_warriors}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_xian_chen_ying,解锁部队：{{tr:hv_unit_xian_chen_ying}},True,Unlocks unit: {{tr:hv_unit_xian_chen_ying}},MappedByPattern,,解锁部队：{{tr:hv_unit_xian_chen_ying}},,,,解锁部队：{{tr:hv_unit_xian_chen_ying}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_xian_chen_ying_2h,解锁部队：{{tr:hv_unit_xian_chen_ying_2h_sabre}},True,Unlocks unit: {{tr:hv_unit_xian_chen_ying_2h_sabre}},MappedByPattern,,解锁部队：{{tr:hv_unit_xian_chen_ying_2h_sabre}},,,,,,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_yuan_ji_guards,解锁部队：{{tr:hv_unit_yuan_ji_guards}},True,Unlocks unit: {{tr:hv_unit_yuan_ji_guards}},MappedByPattern,,解锁部队：{{tr:hv_unit_yuan_ji_guards}},,,,解锁部队：{{tr:hv_unit_yuan_ji_guards}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_yuan_rong_crossbowmen,解锁部队：{{tr:hv_unit_bomb_thrower}},True,Unlocks unit: {{tr:hv_unit_bomb_thrower}},MappedByPattern,,解锁部队：{{tr:hv_unit_bomb_thrower}},,,,解锁部队：{{tr:hv_unit_bomb_thrower}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_unlock_unit_yuan_swordsmen,解锁部队：{{tr:hv_unit_yuan_sword_infantry}},True,Unlocks unit: {{tr:hv_unit_yuan_sword_infantry}},MappedByPattern,,解锁部队：{{tr:hv_unit_yuan_sword_infantry}},,,,解锁部队：{{tr:hv_unit_yuan_sword_infantry}},,,hv_TEXT_skills_additional.loc.tsv
effects_description_hv_effect_dummy_xiliang_army_region,占据时可获得西凉军伯长,True,Colonel of the Xiliang Army can be earned when occupied,MappedByText,,,占据时可获得西凉军伯长,,,占据时可获得西凉军校尉,,,hv_TEXT_region_army.loc.tsv
effects_description_hv_effect_dummy_xiliang_army_unlock,解锁西凉军部队 [[col:scope_description]]（本部曲）[[/col]],True,Unlocks Xiliang Army Buqu units [[col:scope_description]](own retinue)[[/col]],Procrastinator,,,,,,解锁西凉军部队 [[col:scope_description]]（本部曲）[[/col]],,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_xiliang_army_unlock_elite,解锁西凉军精锐单位[[col:scope_description]]（我方部曲）[[/col]],True,Unlocks Xiliang Army Elite units [[col:scope_description]](own retinue)[[/col]],MappedByPattern,,解锁西凉军精锐单位[[col:scope_description]]（我方部曲）[[/col]],,,,,,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_dummy_yuan_shu_legacy_unlock,解锁隐蛇兵与虎捷军[[col:scope_description]]（我方部曲）[[/col]],True,"Unlocks Hidden Sankes, Rapid Tigers [[col:scope_description]](own retinue)[[/col]]",MappedByPattern,,解锁隐蛇兵与虎捷军[[col:scope_description]]（我方部曲）[[/col]],,,,解锁隐蛇兵与虎捷军 [[col:scope_description]]（本部曲）[[/col]],,,hv_TEXT_effects_ceo.loc.tsv
effects_description_hv_effect_elemental_authority_campaign_sight,战役地图视野 [[b]]%+n%[[/b]],True,[[b]]%+n%[[/b]] campaign sight,PikaMan,,,,,,战役地图视野 [[b]]%+n%[[/b]],战役地图视野 [[b]]%+n%[[/b]],,hv_TEXT_skills_attributes.loc.tsv
effects_description_hv_effect_elemental_authority_cavalry_missile_resistance,骑兵远程抗性[[b]]%+n%[[/b]],True,[[b]]%+n%[[/b]] missile resistance for cavalry,MappedByPattern,,骑兵远程抗性[[b]]%+n%[[/b]],,,,骑兵远程抗性 [[b]]%+n%[[/b]],骑兵远程抗性[[b]]%+n%[[/b]],,hv_TEXT_skills_attributes.loc.tsv
effects_description_hv_effect_elemental_authority_satisfaction,所有人物满意度[[b]]%+n[[/b]],True,[[b]]%+n[[/b]] satisfaction for all characters,Vanilla,,,,所有人物满意度[[b]]%+n[[/b]],,所有人物满意度 [[b]]%+n[[/b]],全人物满意度 [[b]]%+n[[/b]],,hv_TEXT_skills_attributes.loc.tsv
effects_description_hv_effect_elemental_characters_experience_bonus,人物经验[[b]]%+n%[[/b]],True,[[b]]%+n%[[/b]] character experience,Vanilla,,,,人物经验[[b]]%+n%[[/b]],,人物经验 [[b]]%+n%[[/b]],人物经验[[b]]%+n%[[/b]],,hv_TEXT_skills_attributes.loc.tsv
effects_description_hv_effect_elemental_cunning_campaign_supply,军事物资补给 [[b]]%+n[[/b]],True,[[b]]%+n[[/b]] military supplies,Procrastinator,,,,,,军事物资补给 [[b]]%+n[[/b]],军事物资补给 [[b]]%+n%[[/b]],,hv_TEXT_skills_attributes.loc.tsv
effects_description_hv_effect_elemental_cunning_ranged_ammo,远程部队箭矢[[b]]%+n%[[/b]],True,[[b]]%+n%[[/b]] ammunition for ranged units,Vanilla,,,,远程部队箭矢[[b]]%+n%[[/b]],,远程箭矢量 [[b]]%+n%[[/b]],远程部队矢石量 [[b]]%+n%[[/b]],,hv_TEXT_skills_attributes.loc.tsv
