Text,Count,Mapped by text,Mapped by pattern,File
Unlocks unit: {{tr:hv_unit_militia_scout_cavalry}},1,,解锁部队：{{tr:hv_unit_militia_scout_cavalry}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_militia_white_tiger_outlaws}},1,,解锁部队：{{tr:hv_unit_militia_white_tiger_outlaws}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_rapid_tigers}},2,,解锁部队：{{tr:hv_unit_rapid_tigers}},text/_hvo/hv_TEXT_effects_events.loc
"Unlocks unit: {{tr:hv_unit_sogd_warriors}}, {{tr:hv_unit_sogd_barded_cavalry}}",1,,"解锁部队：{{tr:hv_unit_sogd_warriors}}, {{tr:hv_unit_sogd_barded_cavalry}}",text/_hvo/hv_TEXT_effects_ceo.loc
Unlocks unit: {{tr:hv_unit_swallow_cavalry}},1,,解锁部队：{{tr:hv_unit_swallow_cavalry}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_white_horse_fellows}},2,,解锁部队：{{tr:hv_unit_white_horse_fellows}},text/_hvo/hv_TEXT_effects_ceo.loc
Unlocks unit: {{tr:hv_unit_white_tiger_bandits}},1,,解锁部队：{{tr:hv_unit_white_tiger_bandits}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_white_tiger_guardsmen}},1,,解锁部队：{{tr:hv_unit_white_tiger_guardsmen}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_white_tiger_warriors}},1,,解锁部队：{{tr:hv_unit_white_tiger_warriors}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_xian_chen_ying}},1,,解锁部队：{{tr:hv_unit_xian_chen_ying}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_xiliang_elite_enforcers}},2,,解锁部队：{{tr:hv_unit_xiliang_elite_enforcers}},text/_hvo/hv_TEXT_effects_events.loc
Unlocks unit: {{tr:hv_unit_yuan_ji_guards}},2,,解锁部队：{{tr:hv_unit_yuan_ji_guards}},text/_hvo/hv_TEXT_effects_ceo.loc
Unlocks unit: {{tr:hv_unit_yuan_sword_infantry}},2,,解锁部队：{{tr:hv_unit_yuan_sword_infantry}},text/_hvo/hv_TEXT_effects_ceo.loc
Unstable Han dynasty,1,汉室式微,,text/_hvo/hv_TEXT_effect_faction.loc
Unstoppable,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Unyielding Earth,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Upon nearby enemy unit routing nearby own units recieve a morale buff.,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Using Furious Beast,13,使用怒兽,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Using Various Weapons, Multi-Role",40,使用多种武器，多重角色,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Using her graceful beauty, she stuns all those around her.",1,她运用美色，迷得周围所有人动弹不得。,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Veil of Darkness,4,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Venerable Wu,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Vengeance,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"Very High Hit Rate, Very Low Damage",10,命中率非常高，伤害非常低,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",6,超远距，穿甲伤害高，射击速率非常慢,,text/_hvo/hv_TEXT_unit_ui_group_t1_VM.loc
Veteran Militia Cavalry,1,,宿卫民兵骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Vigilante ,2,,,text/_hvo/hv_TEXT_building.loc
Vigilante Barracks,1,,,text/_hvo/hv_TEXT_building.loc
Vigilante Posts,1,,,text/_hvo/hv_TEXT_building.loc
Vigilantes patrol the region and harass enemy armies.,1,巡守卫队在此地域巡逻，骚扰敌军。,,text/_hvo/hv_TEXT_building.loc
Virtous Noblemen,1,名门贤士,,text/_hvo/hv_TEXT_unit_text_replacements.loc
"Virtue cannot be acquired, only nurtured.",1,,,text/_hvo/hv_TEXT_skills_basic.loc
Wall of Steel,7,,,text/_hvo/hv_TEXT_unit_abilities.loc
Wandering Artisans,1,游方艺匠,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Warehouse,1,,,text/_hvo/hv_TEXT_building.loc
Warlord,4,诸侯,,text/_hvo/hv_TEXT_cb_loadout.loc
Warning Shot,2,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Warrior Monks,1,武僧,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Warrior Without Equal,1,无双猛士,,text/_hvo/hv_TEXT_cb_loadout.loc
Warriors of Danyang,1,丹阳战士,,text/_hvo/hv_TEXT_events.loc
Warriors of Jingchu,1,荆楚战士,,text/_hvo/hv_TEXT_events.loc
Warriors of Xiliang,1,西凉战士,,text/_hvo/hv_TEXT_events.loc
Wars are a costly endeavour and one cannot hope to end this chaos without a sizable treasury. Show all under heaven that you possess China's wealth.,6,兴师十万，日费千金。国用不足则不能平乱。掌控举国之财，而后昭示天下。 ,,text/_hvo/hv_TEXT_events.loc
Way of the Wind,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
We are reaping the benefits of military rule.,1,军事统治已成效斐然。,,text/_hvo/hv_TEXT_effects_pooled_resource.loc
"We have contacted the Xiongnu and verified that the kidnapped woman is indeed Cai Yan. She has become the concubine of a Xiongnu chieftain. However, the Xiongnu offer to release Cai Yan for a significant sum of gold.",1,吾人已与匈奴联系，被绑架的女子确为已被匈奴王纳为小妾的蔡琰。匈奴提议，可以重金将此女赎回。,,text/_hvo/hv_TEXT_events.loc
We have gathered warriors from nearby nomadic peoples to form a powerful cavalry unit. These formidable cataphracts will crush your enemies.,1,我们从附近游牧民族召集战士，组成了一支强健骑兵。这些令人可畏的铁甲骑兵将冲垮你的敌人。,,text/_hvo/hv_TEXT_events.loc
We're barely keeping our cavalry supplied. ,1,勉强能供应我们的骑兵。,,text/_hvo/hv_TEXT_effects_pooled_resource.loc
We've run into problems paying the troops with the new coin. We have no choice but to wait for soldiers to adjust to the new standard.,1,由于新币发行，分发军饷时出现问题。我们别无选择，只能等到士兵们适应新的标准。,,text/_hvo/hv_TEXT_events.loc
We've run into problems purchasing grain with the new coin. We have no choice but to wait for farmers to adjust to the new standard.,1,由于新币发行，买粮时出现问题。我们别无选择，只能等到农民们适应新的标准。,,text/_hvo/hv_TEXT_events.loc
Wei Yan,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
Wen Chou,1,文丑,,text/_hvo/hv_TEXT_cb_loadout.loc
"What kind of men are these, who are not soldiers, yet wear elite armour? Bloody men, who have earned their weaponry through victory and pillaging.",1,这些人并非军士，却穿着精良的铠甲。他们的装备来自于血腥的胜利和洗劫。,,text/_hvo/hv_TEXT_unit_desc.loc
"What you do not wish upon yourself, extend not to others.",1,,,text/_hvo/hv_TEXT_skills_basic.loc
"When fighting against or duelling other heroes on the battlefield, they will find their skill and prowess much improved.",1,,,text/_hvo/hv_TEXT_unit_abilities.loc
"When the victim was aware of what had happened, it must have already been a serious situation.",1,等到被害者明白过来，就已为时已晚。,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"When unequipped, the upkeep cost of the units unlocked by this follower will increase.",1,未装备时，该随从解锁的单位的维护费用会增加。,,text/_hvo/hv_TEXT_effects_ceo.loc
"When weakest, Dian Wei unleashes his true power!",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"Where the militia of the Han are pressed into service out of obligation, the Yellow Turban zealots rise to fight because it is the only way to carve a better future for the people. \\n\\n Their fierce determination makes them more effective than standard militia. They charge into battle, lightly-armoured and equipped with explosive materials, ready to rend asunder any who doubt or question the Way.",1,,,text/_hvo/hv_TEXT_unit_desc.loc
"Whereas some cavalry bring a primal, instantly shattering force to the battlefield, other mounted warriors are suited to the slower burn, embroiling themselves in the melee and staying to continue inflicting casualties. \\n\\n Whilst they get less power on the charge, their destructive capability increases dramatically once they begin hacking away at foes.",1,,,text/_hvo/hv_TEXT_unit_long_desc.loc
"Whether from the bodies of fallen enemies, or awarded for gallant behaviour, these [[b]]trophies[[/b]] reward an [[b]]aggressive approach[[/b]] to this faction.",1,,,text/_hvo/hv_TEXT_frontend_features.loc
"Whether near or from afar, these soldiers shall bring justice to any who would threaten their prince.",1,无论远近，这些士卒都要为任何威胁他们主公的人讨回公道。,,text/_hvo/hv_TEXT_unit_desc.loc
"Whether through hooking, or hacking, axes have a unique ability to reduce the effectiveness of shields.",1,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
"Whilst all Yellow Turban warriors are happy to wade into the heart of battle, the Gallants of the People were made to hold the frontline against enemies - to be anywhere else would be to waste their talent and ardour. \\n\\n They are heavily-armoured, though not as heavily plated as some other warriors, yet with great axe they are able to push back the advancing foe whilst deflecting blows. Where their mail may falter, their fanaticism never will.",1,,,text/_hvo/hv_TEXT_unit_desc.loc
Whistling arrows,1,,,text/_hvo/hv_TEXT_unit_ui_bullet.loc
White Feathers,1,白毦兵,,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Horse Fellows,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Horse Fellows Officer,1,白马义从士官,,text/_hvo/hv_TEXT_effects_ceo.loc
White Horse Fellows Shot,3,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
White Tiger,5,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
White Tiger Bandits,1,,白虎山贼,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Tiger Guardsmen,1,,白虎卫士,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Tiger Strays,1,,白虎流浪兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Tiger Tamers,1,,白虎驯兽师,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Wave Horsemen,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Wave Veterans,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Whitewater,4,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Wildfire Raider,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Win a battle where one of your generals personally kills 300 or more soldiers,2,赢得一场您的一名将领亲自杀敌三百人的战斗,,text/_hvo/!hv_TEXT_system.loc
Win before [[b]][[{{CcoBattleDuel:FormatTime(TargetTimeRemaining)}}]][[/b]],1,在[[b]]{{CcoBattleDuel:FormatTime（TargetTimeRemaining）}}[[/b]]内获胜,,text/_hvo/hv_TEXT_etc.loc
Wind of the North,3,北风,,text/_hvo/hv_TEXT_unit_abilities.loc
Wisdom of the River,3,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Wisdom of the Waterfall,6,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
"With Hand-ji and shield, these Xiliang warriors will bring death to the enemy.",1,佩戴盾与手戟，这些西凉勇士为敌人带来杀身之祸。,,text/_hvo/hv_TEXT_unit_desc.loc
"With a mighty cleave, Zhang Fei rends his foes' defences.",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With a mighty sweep, Lü Bu strikes all around him.",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With a shout, this man spurs on their horse. The warrior can plough into enemies with such force that scores of men go flying.",2,此人高呼一声，策马飞奔。他冲入敌阵的劲道之强，足以将大批士兵一举震飞。,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With a single blow, Guan Yu rends his enemy asunder!",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With a single shot, The shooter brings death.",2,此射手只消一击便能取人性命。,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
"With calm, steely resolve, attacks are better deflected.",2,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With club in hand, the desperate shall make a fortune and name for themselves, or die trying.",1,,,text/_hvo/hv_TEXT_unit_desc.loc
With each volley their shots become ever more powerful and accurate.,1,,,text/_hvo/hv_TEXT_unit_abilities.loc
"With her graceful beauty, she stuns all around her.",1,她运用美色，迷得周围所有人动弹不得。,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With no knowledge of what cannot be done, you will accomplish great things.",1,,,text/_hvo/hv_TEXT_skills_basic.loc
"With skin of earth, arrows rebound, harmless.",6,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
"With sword and shield, these Xiliang horsemen will strike fear into the foe.",1,佩戴剑盾，这些西凉骑兵令敌军不寒而栗。,,text/_hvo/hv_TEXT_unit_desc.loc
"With the many wars that ravage China, militias everywhere have sprung up to defend their home and livelihood from bandits, yellow turbans, and invading warlords. Tempered by hard-won experience, these men have become adepts at war by survival.  Equally skilled in melee as with the bow, they over time bought horses to level the playing field with the more professional troops they often face. Many of these veterans now flock to the banners of the warlords, providing a rapid response force fit for a variety of situations.",1,,,text/_hvo/hv_TEXT_unit_long_desc.loc
With these numbers you can accomplish great things.,1,兵多将广，可成大事。,,text/_hvo/hv_TEXT_effects_pooled_resource.loc
Wolf,5,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Wuhuan Cavalry,1,,乌桓骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Wuhuan Lancer Cataphracts,1,,乌桓长枪铁骑,text/_hvo/hv_TEXT_unit_text_replacements.loc
Wuhuan Riding Skill,3,乌桓骑术,,text/_hvo/hv_TEXT_unit_abilities.loc
Wuhuan Tribal Camp,1,,,text/_hvo/hv_TEXT_building.loc
Wuhuan Tribal Herd,1,,,text/_hvo/hv_TEXT_building.loc
Wuhuan Tribe,3,,,text/_hvo/hv_TEXT_building.loc
Wuhuan horsemanship is unparalleled.,1,乌桓马术天下无双。,,text/_hvo/hv_TEXT_unit_abilities.loc
Xiahou Dun,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
"Xiahou Dun fights best in the thick of it, but may lose his composure.",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Xiahou Yuan,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
Xian Chen Ying,1,陷阵营,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xianbei Mounted Archers,1,,鲜卑弓骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiezhi Roar,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Xiliang Buqu Crossbowmen,1,,西凉部曲弩兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Hand-Ji Infantry,1,,西凉部曲手戟兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Ji Infantry,1,,西凉部曲戟步兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Lancer Cavalry,1,,西凉部曲戟骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Mounted Archers,1,,西凉部曲弓骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Repeating Crossbowmen,1,,西凉部曲连弩手,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Sabre Cavalry,1,,西凉部曲刀骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Spearmen,1,,西凉部曲矛兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Elite Assault Cavalry,1,,西凉精锐突击骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Elite Crossbowmen,1,,西凉精锐弩兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Elite Ji Cavalry,1,,西凉精锐戟骑兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Elite Lancer Cataphracts,1,,西凉精锐长枪铁骑,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Elite Spearmen,1,,西凉精锐矛兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Elite Zhanmajian Infantry,1,,西凉精锐斩马劲卒,text/_hvo/hv_TEXT_unit_text_replacements.loc
