Text,Mapped,Count,Override (manual),Override (pattern),C1,Unit type,Unit name,Unit key,Old,File,Duplicated,zhtw
Hail of Arrows,,0,,,,,,,,,False,True
"Hailing from Taishan, these women have coated their arrow points in a special ointment, made from poisonous herbs native to the region. In battle, A volley from these archers will soon leave the enemy gasping for air as the poison very quickly spreads through their veins. A wise commander will use these soldiers to spread terror through the enemy ranks, yet keep them well-protected: they are vulnerable to cavalry, as their range is limited.",,0,,,,,,,,,False,True
Halberd Infantry (Buqu),持戟步兵（部曲）,0,,持戟步兵（部曲）,部曲,持戟步兵,,Halberd Infantry,,,False,True
Halberd Infantry (Elite),持戟步兵（精锐）,0,,持戟步兵（精锐）,精锐,持戟步兵,,Halberd Infantry,,,False,True
Halberd Infantry (Militia),持戟步兵（民兵）,0,,持戟步兵（民兵）,民兵,持戟步兵,,Halberd Infantry,,,False,True
Halberd Infantry (Royal Guard),,0,,,,,,,,,False,True
Half Barded,,0,,,,,,,,,False,True
Hamstring,,0,,,,,,,,,False,True
Han Provincial Repeating Crossbowmen,州属连弩手,0,,州属连弩手,州属,,连弩手,Repeating Crossbowmen,,,False,True
Han Provincial Spearmen,州属矛兵,0,,州属矛兵,州属,,矛兵,Spearmen,,,False,True
Han Sui,,0,,,,,,,,,False,True
Hand-Ji Infantry (Buqu),手戟步兵（部曲）,0,,手戟步兵（部曲）,部曲,手戟步兵,手戟兵,Hand-Ji Infantry,,,False,True
Hand-Ji Infantry (Elite),手戟步兵（精锐）,0,,手戟步兵（精锐）,精锐,手戟步兵,手戟兵,Hand-Ji Infantry,,,False,True
Hand-Ji Infantry (Militia),手戟步兵（民兵）,0,,手戟步兵（民兵）,民兵,手戟步兵,手戟兵,Hand-Ji Infantry,,,False,True
Hand-Ji Infantry (Royal Guard),,0,,,,,,,,,False,True
Handmaid Guards,护卫侍女,0,护卫侍女,,,,,Guards,,,False,True
"Hardened Xiliang soldies, these elite spearmen will hold the line against all comers.",这些精锐矛兵是百经锤炼的西凉战士，会坚守阵地对抗所有来敌。 ,0,这些精锐矛兵是百经锤炼的西凉战士，会坚守阵地对抗所有来敌。 ,,,,,,,,False,True
"Having defended their home for long enough, even militia may grow to rival professional soldiers.",长久保卫家园之后，即使是民兵也可能成长为职业士兵的对手。 ,0,长久保卫家园之后，即使是民兵也可能成长为职业士兵的对手。 ,,,,,,,,False,True
"Having fled from their homes, these craftsmen and artisans turn their skills to the defence of their new home and master. \\n\\n Having been selected as the brightest from the many refugees flooding his lands, these engineers serve Tao Qian to the best of their ability. Wielding crossbows, they provide support from afar and will deploy smoke bombs and caltrops when an enemy strays too close. However, these men are not proper soldiers and should not be relied upon to hold the line in melee.",,0,,,,,,,,,False,True
"he has excellent talent and intelligence, so there is nothing to be hated.",骨气奇高，词彩华茂。,0,骨气奇高，词彩华茂。,,,,,,,,False,True
He Man,,0,,,,,,,,,False,True
He was also a bandit once.,平定江东之功臣。,0,平定江东之功臣。,,,,,,,,False,True
He was loved by everyone.,受衆人喜愛。,0,受衆人喜愛。,,,,,,,,False,True
He Yi,,0,,,,,,,,,False,True
Heart Seeker,,0,,,,,,,,,False,True
Heavenly Grace,,0,,,,,,,,,False,True
Heavenly Presence,,0,,,,,,,,,False,True
Heavily-armoured troops carrying iron bows that requires very strong tension. ,重装部队，携带张力很强的铁弓。,0,重装部队，携带张力很强的铁弓。,,,,,,,,False,True
Heavy bow,,0,,,,,,,,,False,True
Heavy Cavalry,,0,,,,,,,,,False,True
Heavy Infantry,,0,,,,,,,,,False,True
Hebei Spearmen,河北矛兵,0,,河北矛兵,河北,,矛兵,Spearmen,,,False,True
Hebei Sword Cavalry,河北剑骑兵,0,,河北剑骑兵,河北,持剑骑兵,剑骑兵,Sword Cavalry,,,False,True
"Heirs of the old dynasty of Chu, the soldiers bred by this land share its temperament: fierce in battle and loyal to the end. They are a fitting fighting force for any warlord or would-be emperor. \\n\\n Long axes are intimidating to behold, especially in the hand of such a warlike people. Rending shields and armor alike, they are known to be good shock infantry that echo the glory of their ancient dynasty. ",,0,,,,,,,,,False,True
"Heirs of the old dynasty of Chu, the soldiers bred by this land share its temperament: fierce in battle and loyal to the end. They are a fitting fighting force for any warlord or would-be emperor. \\n\\n Skilled archers, these men provide covering fire for their army as they maneuver nimbly into the most advantageous positions. They should be protected from cavalry however, as they are lightly armoured.",,0,,,,,,,,,False,True
"Heirs of the old dynasty of Chu, the soldiers bred by this land share its temperament: fierce in battle and loyal to the end. They are a fitting fighting force for any warlord or would-be emperor. \\n\\n These warriors bring caltrops to battle, stunting any enemy advance as the foe perishes on the unseen traps. Any survivors are quickly dealt with by the blades these warriors wield. A skilled general would be wary of archers though: they are lightly armored and carry no shield.",,0,,,,,,,,,False,True
"Heirs of the old dynasty of Chu, the soldiers bred by this land share its temperament: fierce in battle and loyal to the end. They are a fitting fighting force for any warlord or would-be emperor. \\n\\n Wielding spear and shield, these soldiers form a defensive screen for their army against calvary charges. Their armor is lighter than most other armies, but this makes them more mobile: many horsemen have been taken off-guard by a sudden rush of Jingchu Spearmen!",,0,,,,,,,,,False,True
"Her elegance, determination, and beauty made her coveted by all the heroes of the age.",她的优雅、决心和美貌使她受到当时所有英雄的垂涎。,0,她的优雅、决心和美貌使她受到当时所有英雄的垂涎。,,,,,,,,False,True
Herald,先驱,0,先驱,,,,,,,,False,True
Heroic Outlaws,英勇匪徒,0,英勇匪徒,,,,,,,,False,True
Hidden Assaults,隐秘突击兵,0,隐秘突击兵,,,,,,,,False,True
Hidden Snakes,隐蛇兵,0,隐蛇兵,,,,,,,,False,True
Hidden Snakes and Rapid Tigers Tally,隐蛇兵与虎捷军虎符,0,隐蛇兵与虎捷军虎符,,,,,,,,False,True
Hidden Spear Assaults,隐枪突击兵,0,隐枪突击兵,,,,,,,,False,True
"High Hit Rate, Average Armour-Piercing Damage",命中率高，穿甲伤害一般,0,命中率高，穿甲伤害一般,,,,,,,,False,True
"High Hit Rate, High Armour-Piercing Damage",命中率高，穿甲伤害高,0,命中率高，穿甲伤害高,,,,,,,,False,True
Hire the Sogdian mercenaries,雇佣粟特佣兵,0,雇佣粟特佣兵,,,,,,,,False,True
His relentless attack makes foes cower before him!,,0,,,,,,,,,False,True
His spirit is like a tiger. It takes great courage to face him.,,0,,,,,,,,,False,True
Hit Bonus,命中率加成,0,命中率加成,,,,,,,,False,True
Hollowed Square (Ranged),中空方阵（远程）,0,中空方阵（远程）,,,,,,,,False,True
Home region of the Danyang army,丹阳军起源地,0,丹阳军起源地,,,,,,,,False,True
Home region of the Ironfist cavalry,铁拳骑兵起源地,0,铁拳骑兵起源地,,,,,,,,False,True
Home region of the Jingchu army,荆楚军起源地,0,荆楚军起源地,,,,,,,,False,True
Home region of the Xiliang army,西凉军起源地,0,西凉军起源地,,,,,,,,False,True
Hooves of Rage,怒蹄,0,怒蹄,,,,,,,,False,True
Horse Breeding,养马,0,养马,,,,,,,,False,True
Horse Breeding / Foraging & Supplies,养马 / 自行觅食与补给,0,养马 / 自行觅食与补给,,,,,,,,False,True
Horse Breeding: Abundant,养马：充裕,0,养马：充裕,,,,,,,,False,True
Horse Breeding: Abundant and Great,,0,,,,,,,,,False,True
Horse Breeding: Exceptional,,0,,,,,,,,,False,True
Horse Breeding: Heavenly,养马：天助,0,养马：天助,,,,,,,,False,True
Horse Breeding: Inadequate,养马：不足,0,养马：不足,,,,,,,,False,True
Horse Breeding: Ordinary,养马：普通,0,养马：普通,,,,,,,,False,True
Horse Breeding: Sufficient,养马：有余,0,养马：有余,,,,,,,,False,True
Horse Breeding: Superior,,0,,,,,,,,,False,True
Horseback Huntsmen,,0,,,,,,,,,False,True
Hostess,女主人,0,女主人,,,,,,,,False,True
House Servant Archers,家仆弓手,0,,家仆弓手,家仆,,弓手,Archers,,,False,True
House Servant Axemen,家仆斧手,0,,家仆斧手,家仆,,斧手,Axemen,,,False,True
House Servant Long Spearmen,家仆长枪兵,0,,家仆长枪兵,家仆,,长枪兵,Long Spearmen,,,False,True
House Servant Riders,家仆掠骑兵,0,,家仆掠骑兵,家仆,,掠骑兵,Riders,,,False,True
House Yuan's Officer,袁氏士官,0,袁氏士官,,,,,,,,False,True
Household Ji Guards of Yuan,袁氏家族戟卫,0,袁氏家族戟卫,,,,,,,,False,True
Hua Lanli,华兰丽,0,华兰丽,,,,,,,,False,True
Huang Shao,,0,,,,,,,,,False,True
Huang Zhong,,0,,,,,,,,,False,True
Huanglao's Paragons,,0,,,,,,,,,False,True
Hunting Area,狩猎区,0,狩猎区,,,,,,,,False,True
Hurl a bundle of explosive fire bombs to knock down the enemy.,扔掷爆裂火油弹来击倒敌人。,0,扔掷爆裂火油弹来击倒敌人。,,,,,,,,False,True
I have no choice but to pretend that I am a warrior who knows no fear.,我别无选择，只能假装自己是一个无畏战士,0,我别无选择，只能假装自己是一个无畏战士,,,,,,,,False,True
'I have no choice but to pretend that I am a warrior who knows no fear.',,0,,,,,,,,,False,True
"If even one arrow harms this man, those responsible will be condemned by all of China.",,0,,,,,,,,,False,True
"If only strength can rule, then strength must be displayed often and in great abundance. And it must be used to make an example of fools who would believe otherwise. \\n\\n Trained in the Xiliang style of warfare, these disciplined warriors form the backbone of the ironfisted rule that Dong Zhuo and Lu Bu impose upon the Han. Skilled with both the bow and the sword, they habitually patrol the streets to put down any unrest. ",,0,,,,,,,,,False,True
"If only strength can rule, then strength must be displayed often and in great abundance. And it must be used to make example of fools who would believe otherwise. \\n\\n Trained in the Xiliang style of warfare, these disciplined warriors form the backbone of the ironfisted rule that Dong Zhuo and Lu Bu impose upon the Han. Atop their steeds, they patrol the countryside, putting down any opposition with bow and sword. ",,0,,,,,,,,,False,True
"If the year is beyond 195 CE and the emperor token is still in play, then the Imperial Intrigue panel will become unlocked.",如果年份已超过公元195年，而汉朝天子依然存在，则朝廷权谋面板将会解锁。,0,如果年份已超过公元195年，而汉朝天子依然存在，则朝廷权谋面板将会解锁。,,,,,,,,False,True
If you can conquer the mind of the enemy then half the battle is won.,,0,,,,,,,,,False,True
Ignore,,0,,,,,,,,,False,True
Ignore them,,0,,,,,,,,,False,True
Immature but passionate.,不经世故但斗志昂扬。,0,不经世故但斗志昂扬。,,,,,,,,False,True
Impenetrable Redoubt,,0,,,,,,,,,False,True
Imperial ancestral rite ended,皇家祭祀仪式结束,0,皇家祭祀仪式结束,,,,,,,,False,True
Imperial banquet ended without incident,皇家宴会结束，并无意外发生,0,皇家宴会结束，并无意外发生,,,,,,,,False,True
Imperial Call: Royal Ancestral Rite,,0,,,,,,,,,False,True
Imperial Call: Royal Banquet,,0,,,,,,,,,False,True
Imperial Edict: Royal Ancestral Rite,,0,,,,,,,,,False,True
Imperial Edict: Royal Banquet,,0,,,,,,,,,False,True
Imperial Favor: A gift from the Emperor,,0,,,,,,,,,False,True
Imperial Favour: A Gift from the Emperor,,0,,,,,,,,,False,True
Imperial Favour: Ancestral Rite,天子宠信：祭祀仪式,0,天子宠信：祭祀仪式,,,,,,,,False,True
Imperial Favour: Banquet,天子宠信：皇家宴会,0,天子宠信：皇家宴会,,,,,,,,False,True
Imperial Sword Guards,禁军佩剑守卫,0,禁军佩剑守卫,,,,,,,,False,True
imperious_presence,霸气逼人,0,霸气逼人,,,,,,,,False,True
Impetuous Charge,,0,,,,,,,,,False,True
Importunity,坚韧不屈,0,坚韧不屈,,,,,,,,False,True
"In an [[b]]ambush[[/b]], the defending force is attacked from both sides while marching in column, leaving the attacker to choose the best time to strike.",,0,,,,,,,,,False,True
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. Armed with the two-handed zhanmadao, these warriors can bring any cavalry charge to a brutal standstill and make short work of their foes afterwards.",,0,,,,,,,,,False,True
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. These spearmen, clad in iron armor and wielding great shields, will hold the frontline of any army and drive the enemy back. ",,0,,,,,,,,,False,True
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. These warriors, clad in heavy armor and riding equally armoured steeds, are the best the Xiliang have to offer. Though slow in maneuvers, almost none can oppose them as they charge into enemy ranks, trampling and goring their enemies on their spears.",,0,,,,,,,,,False,True
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. These crossbowmen are anti-cavalry specialists. Even the powerful nomadic cataphracts shun them.",,0,,,,,,,,,False,True
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. Armed with the two-handed zhanmadao, these warriors can bring any cavalry charge to a brutal standstill and make short work of their foes afterwards.",,0,,,,,,,,,False,True
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. These spearmen, clad in iron armor and wielding great shields, will hold the frontline of any army and drive the enemy back. ",,0,,,,,,,,,False,True
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. These warriors, clad in heavy armor and riding equally armoured steeds, are the best the Xiliang have to offer. Though slow in maneuvers, almost none can oppose them as they charge into enemy ranks, trampling and goring their enemies on their spears.",,0,,,,,,,,,False,True
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n Every army has their elites: those of the Xiliang army are more so than most. These crossbowmen are anti-cavalry specialists. Even the powerful nomadic cataphracts shun them.",,0,,,,,,,,,False,True
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n The courageous and experienced Xiliang army is the envy of most warlords and the pride of its leaders. After having thrown a spare hand-ji, these men will charge the enemy line, swinging their dagger-axes in one hand while the other holds a shield to parry retaliatory blows.",,0,,,,,,,,,False,True
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n The courageous and experienced Xiliang army is the envy of most warlords and the pride of its leaders. \\n\\n These spearmen protect the flanks by pre-empting charges and bracing their qiang spears at an angle, so only the most foolish or brave cavalry dare charge them. This makes them a target for missile attacks, so they are outfitted in leather armour and carry large shields to protect themselves from the expected rain of arrows.",,0,,,,,,,,,False,True
"In order to live in the shadow of the great wall and the tribes of the steppe, a people must learn to cope with hardship and discipline. Its soldiers must learn doubly so and are the better for it. \\n\\n The courageous and experienced Xiliang army is the envy of most warlords and the pride of its leaders. \\n\\n These soldiers, armed with the long Ji, will brace and hold against cavalry charges, letting the horse impale itself on their blades. Wearing iron armour, they will wade into the melee confidently and take on all comers.",,0,,,,,,,,,False,True
