Key,Text,Tooltip,English,Override by key,Mapped by text,Vanilla,Exact,Eng-short,Source,Short Key,File
character_skills_localised_name_hv_skill_add_talent_lady_zhang_jinglan_4B,特性二,False,Second Characteristic,,特性二,,,,Mapped by text,character_skills_localised_name_hv_skill_add_talent_lady_zhang_jinglan,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_mastership_lady_zhang_jinglan_4C,特性三,False,Third Characteristic,,特性三,,,,Mapped by text,character_skills_localised_name_hv_skill_add_mastership_lady_zhang_jinglan,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_individuality_zhang_xun_4A_dlc07,超凡脫俗,False,Someone who stands out among the people.,,超凡脫俗,,,,Mapped by text,character_skills_localised_description_hv_skill_add_individuality_zhang_xun_4A,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_individuality_ji_ling_4A_dlc07,超凡脫俗,False,Someone who stands out among the people.,,超凡脫俗,,,,Mapped by text,character_skills_localised_description_hv_skill_add_individuality_ji_ling_4A,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_individuality_lady_lu_ji_4A_dlc07,超凡脫俗,False,Someone who stands out among the people.,,超凡脫俗,,,,Mapped by text,character_skills_localised_description_hv_skill_add_individuality_lady_lu_ji_4A,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_individuality_yan_baihu_4A_dlc07,超凡脫俗,False,Someone who stands out among the people.,,超凡脫俗,,,,Mapped by text,character_skills_localised_description_hv_skill_add_individuality_yan_baihu_4A,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_individuality_wang_lang_4A,超凡脫俗,False,Someone who stands out among the people.,,超凡脫俗,,,,Mapped by text,character_skills_localised_description_hv_skill_add_individuality_wang_lang,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_talent_wang_lang_4B,才華橫溢,False,A remarkable talent.,,才華橫溢,,,,Mapped by text,character_skills_localised_description_hv_skill_add_talent_wang_lang,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_mastership_wang_lang_4C,各行其道,False,Every person has their own path.,,各行其道,,,,Mapped by text,character_skills_localised_description_hv_skill_add_mastership_wang_lang,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_individuality_liu_yao_4A,超凡脫俗,False,Someone who stands out among the people.,,超凡脫俗,,,,Mapped by text,character_skills_localised_description_hv_skill_add_individuality_liu_yao,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_talent_liu_yao_4B,才華橫溢,False,A remarkable talent.,,才華橫溢,,,,Mapped by text,character_skills_localised_description_hv_skill_add_talent_liu_yao,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_mastership_liu_yao_4C,各行其道,False,Every person has their own path.,,各行其道,,,,Mapped by text,character_skills_localised_description_hv_skill_add_mastership_liu_yao,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_individuality_lady_zhang_jinglan_4A,超凡脫俗,False,Someone who stands out among the people.,,超凡脫俗,,,,Mapped by text,character_skills_localised_description_hv_skill_add_individuality_lady_zhang_jinglan,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_talent_lady_zhang_jinglan_4B,才華橫溢,False,A remarkable talent.,,才華橫溢,,,,Mapped by text,character_skills_localised_description_hv_skill_add_talent_lady_zhang_jinglan,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_mastership_lady_zhang_jinglan_4C,各行其道,False,Every person has their own path.,,各行其道,,,,Mapped by text,character_skills_localised_description_hv_skill_add_mastership_lady_zhang_jinglan,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_individuality_yan_xiang_4A_dlc07,特性一,False,First Characteristic,,特性一,,,,Mapped by text,character_skills_localised_name_hv_skill_add_individuality_yan_xiang_4A,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_individuality_yan_xiang_4A_dlc07,超凡脫俗,False,Someone who stands out among the people.,,超凡脫俗,,,,Mapped by text,character_skills_localised_description_hv_skill_add_individuality_yan_xiang_4A,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_individuality_cao_pi_4A,特性一,True,First Characteristic,,特性一,,,,Mapped by text,character_skills_localised_name_hv_skill_add_individuality_cao_pi,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_talent_cao_pi_4B,特性二,True,Second Characteristic,,特性二,,,,Mapped by text,character_skills_localised_name_hv_skill_add_talent_cao_pi,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_mastership_cao_pi_4C,特性三,True,Third Characteristic,,特性三,,,,Mapped by text,character_skills_localised_name_hv_skill_add_mastership_cao_pi,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_individuality_cao_pi_4A,超凡脫俗,True,Someone who stands out among the people.,,超凡脫俗,,,,Mapped by text,character_skills_localised_description_hv_skill_add_individuality_cao_pi,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_talent_cao_pi_4B,才華橫溢,True,A remarkable talent.,,才華橫溢,,,,Mapped by text,character_skills_localised_description_hv_skill_add_talent_cao_pi,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_mastership_cao_pi_4C,各行其道,True,Every person has their own path.,,各行其道,,,,Mapped by text,character_skills_localised_description_hv_skill_add_mastership_cao_pi,hv_TEXT_skills_additional.loc
ui_character_assignments_localised_title_hv_ui_info_assignment_supervise_construction,監管興造,True,Supervise Construction,,,監管興造,,,Vanilla,ui_character_assignments_localised_title_hv_ui_info_assignment_supervise,hv_TEXT_skills_additional.loc
ui_character_assignments_localised_description_hv_ui_info_assignment_supervise_construction,您的侍中會親自管理郡內所有土木興建，確保所有工程皆以最高效率進行。,True,"Your attendant will personally manage all construction projects within the commandery, ensuring that any building endeavours are carried out with maximum efficiency.",,,您的侍中會親自管理郡內所有土木興建，確保所有工程皆以最高效率進行。,,,Vanilla,ui_character_assignments_localised_description_hv_ui_info_assignment_supervise,hv_TEXT_skills_additional.loc
ui_character_assignments_localised_title_ui_character_assignments_localised_description_hv_ui_info_assignment_surplus_markets,販售盈餘,True,Surplus Markets,,,販售盈餘,,,Vanilla,ui_character_assignments_localised_title_ui_character_assignments_localised_description_hv_ui_info_assignment_surplus,hv_TEXT_skills_additional.loc
ui_character_assignments_localised_description_ui_character_assignments_localised_description_hv_ui_info_assignment_surplus_markets,您的侍中會販賣多餘存糧，以振興當地市場。,True,Your attendant will stimulate local markets by selling reserve surplus.,,,您的侍中會販賣多餘存糧，以振興當地市場。,,,Vanilla,ui_character_assignments_localised_description_ui_character_assignments_localised_description_hv_ui_info_assignment_surplus,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_individuality_liu_zhang_4A,特性一,True,First Characteristic,,特性一,,,,Mapped by text,character_skills_localised_name_hv_skill_add_individuality_liu_zhang,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_talent_liu_zhang_4B,特性二,True,Second Characteristic,,特性二,,,,Mapped by text,character_skills_localised_name_hv_skill_add_talent_liu_zhang,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_mastership_liu_zhang_4C,特性三,True,Third Characteristic,,特性三,,,,Mapped by text,character_skills_localised_name_hv_skill_add_mastership_liu_zhang,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_individuality_liu_zhang_4A,超凡脫俗,True,Someone who stands out among the people.,,超凡脫俗,,,,Mapped by text,character_skills_localised_description_hv_skill_add_individuality_liu_zhang,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_talent_liu_zhang_4B,才華橫溢,True,A remarkable talent.,,才華橫溢,,,,Mapped by text,character_skills_localised_description_hv_skill_add_talent_liu_zhang,hv_TEXT_skills_additional.loc
character_skills_localised_description_hv_skill_add_mastership_liu_zhang_4C,各行其道,True,Every person has their own path.,,各行其道,,,,Mapped by text,character_skills_localised_description_hv_skill_add_mastership_liu_zhang,hv_TEXT_skills_additional.loc
effects_description_hv_effect_dummy_unlock_unit_yuan_rong_crossbowmen,解鎖單位：{{tr:hv_unit_bomb_thrower}},True,Unlocks unit: {{tr:hv_unit_bomb_thrower}},,解鎖單位：{{tr:hv_unit_bomb_thrower}},,,,Mapped by text,effects_description_hv_effect_dummy_unlock_unit_yuan_rong,hv_TEXT_skills_additional.loc
,,False,,,,,,,Missing,#VALUE!,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_individuality_cao_ang_4A,特性一,False,First Characteristic,,特性一,,,,Mapped by text,character_skills_localised_name_hv_skill_add_individuality_cao_ang,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_talent_cao_ang_4B,特性二,False,Second Characteristic,,特性二,,,,Mapped by text,character_skills_localised_name_hv_skill_add_talent_cao_ang,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_mastership_cao_ang_4C,特性三,False,Third Characteristic,,特性三,,,,Mapped by text,character_skills_localised_name_hv_skill_add_mastership_cao_ang,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_individuality_zhang_fang_4A,特性一,False,First Characteristic,,特性一,,,,Mapped by text,character_skills_localised_name_hv_skill_add_individuality_zhang_fang,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_talent_zhang_fang_4B,特性二,False,Second Characteristic,,特性二,,,,Mapped by text,character_skills_localised_name_hv_skill_add_talent_zhang_fang,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_mastership_zhang_fang_4C,特性三,False,Third Characteristic,,特性三,,,,Mapped by text,character_skills_localised_name_hv_skill_add_mastership_zhang_fang,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_individuality_zhang_lu_4A,特性一,False,First Characteristic,,特性一,,,,Mapped by text,character_skills_localised_name_hv_skill_add_individuality_zhang_lu,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_talent_zhang_lu_4B,特性二,False,Second Characteristic,,特性二,,,,Mapped by text,character_skills_localised_name_hv_skill_add_talent_zhang_lu,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_mastership_zhang_lu_4C,特性三,False,Third Characteristic,,特性三,,,,Mapped by text,character_skills_localised_name_hv_skill_add_mastership_zhang_lu,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_individuality_guo_si_4A,特性一,False,First Characteristic,,特性一,,,,Mapped by text,character_skills_localised_name_hv_skill_add_individuality_guo_si,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_talent_guo_si_4B,特性二,False,Second Characteristic,,特性二,,,,Mapped by text,character_skills_localised_name_hv_skill_add_talent_guo_si,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_mastership_guo_si_4C,特性三,False,Third Characteristic,,特性三,,,,Mapped by text,character_skills_localised_name_hv_skill_add_mastership_guo_si,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_individuality_gao_gan_4A,特性一,False,First Characteristic,,特性一,,,,Mapped by text,character_skills_localised_name_hv_skill_add_individuality_gao_gan,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_talent_gao_gan_4B,特性二,False,Second Characteristic,,特性二,,,,Mapped by text,character_skills_localised_name_hv_skill_add_talent_gao_gan,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_mastership_gao_gan_4C,特性三,False,Third Characteristic,,特性三,,,,Mapped by text,character_skills_localised_name_hv_skill_add_mastership_gao_gan,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_individuality_cao_zhi_4A,特性一,False,First Characteristic,,特性一,,,,Mapped by text,character_skills_localised_name_hv_skill_add_individuality_cao_zhi,hv_TEXT_skills_additional.loc
character_skills_localised_name_hv_skill_add_talent_cao_zhi_4B,特性二,False,Second Characteristic,,特性二,,,,Mapped by text,character_skills_localised_name_hv_skill_add_talent_cao_zhi,hv_TEXT_skills_additional.loc
