,Short Key,Key,Text,Tooltip,File
2815,,character_skills_localised_name_hv_skill_ability_anti_cavalry_authority,Anti-Cavalry Tactics,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2816,,character_skills_localised_name_hv_skill_ability_inspection_authority,Frontline Observation,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2817,,character_skills_localised_name_hv_skill_ability_blazing_roar_instinct,Blazing Roar,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2818,,character_skills_localised_name_hv_skill_ability_rage_of_lu_bu_instinct,Rage of Lü Bu,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2819,,character_skills_localised_name_hv_skill_ability_smouldering_fury_instinct,Smouldering Fury,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2820,,character_skills_localised_name_hv_skill_ability_blood_fury_instinct,Bloody Fury,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2821,,character_skills_localised_name_hv_skill_ability_the_dragon_s_gaze_instinct,The Dragon's Gaze,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2822,,character_skills_localised_name_hv_skill_ability_reign_of_terror_instinct,Reign of Terror,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2823,,character_skills_localised_name_hv_skill_ability_dong_command_instinct,Dong Zhuo's Command,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2824,,character_skills_localised_name_hv_skill_ability_blade_breaker_instinct,Blade Breaker,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2825,,character_skills_localised_name_hv_skill_ability_devastating_roar_instinct,Devastating Roar,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2826,,character_skills_localised_name_hv_skill_ability_roar_of_the_beast_instinct,Roar of the Beast,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2827,,character_skills_localised_name_hv_skill_ability_heart_seeker_instinct,Heart Seeker,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2828,,character_skills_localised_name_hv_skill_ability_sundering_strike_instinct,Sundering Strike,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2829,,character_skills_localised_name_hv_skill_ability_internal_blaze_instinct,Internal Blaze,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2830,,character_skills_localised_name_hv_skill_ability_blazing_saddles_instinct,Blazing Saddles,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2831,,character_skills_localised_name_hv_skill_ability_wildfire_instinct,Wildfire Raider,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2832,,character_skills_localised_name_hv_skill_ability_burning_instinct,Burning Soul,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2833,,character_skills_localised_name_hv_skill_ability_flames_of_the_phoenix_instinct,Flames of the Phoenix,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2834,,character_skills_localised_name_hv_skill_ability_fire_bomb_instinct,Fire Bomb,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2835,,character_skills_localised_name_hv_skill_ability_aggressive_anger_instinct,Brute Power,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2836,,character_skills_localised_name_hv_skill_ability_scattering_blows_instinct,Scattering Blows,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2837,,character_skills_localised_name_hv_skill_ability_undying_vow_instinct,Undying Vow,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2838,,character_skills_localised_name_hv_skill_ability_brawl_instinct,Brawl,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2839,,character_skills_localised_name_hv_skill_ability_mortal_strike_instinct,Mortal Strike,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2840,,character_skills_localised_name_hv_skill_ability_flower_of_battlefield_instinct,Flower of the Battlefield,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2841,,character_skills_localised_name_hv_skill_ability_royal_blood_instinct,Royal Blood,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2842,,character_skills_localised_name_hv_skill_ability_distant_courage_instinct,Distant Courage,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2843,,character_skills_localised_name_hv_skill_ability_storm_of_swords_instinct,A Storm of Swords,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2844,,character_skills_localised_name_hv_skill_ability_order_of_tyrant_instinct,Mettlesome Advance,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2845,,character_skills_localised_name_hv_skill_ability_impetuous_charge_instinct,Impetuous Charge,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2846,,character_skills_localised_name_hv_skill_ability_assemble_instinct,Assemble,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2847,,character_skills_localised_name_hv_skill_ability_binding_fury_instinct,Binding Fury,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2848,,character_skills_localised_name_hv_skill_ability_hamstring_instinct,Hamstring,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2849,,character_skills_localised_name_hv_skill_ability_indomitable_warrior_instinct,Indomitable Warrior,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2850,,character_skills_localised_name_hv_skill_ability_into_the_breach_instinct,Into the Breach,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2851,,character_skills_localised_name_hv_skill_ability_reckless_strike_instinct,Reckless Strike,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2852,,character_skills_localised_name_hv_skill_ability_overwhelm_instinct,Overwhelmming,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2853,,character_skills_localised_name_hv_skill_ability_impetuous_charge_expertise,Impetuous Charge,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2854,,character_skills_localised_name_hv_skill_ability_inward_focus_expertise,Inward Focus,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2855,,character_skills_localised_name_hv_skill_ability_fleet_footed_expertise,Fleet-footed,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2856,,character_skills_localised_name_hv_skill_ability_resolve_of_the_righteous_expertise,Resolve of the Righteous,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2857,,character_skills_localised_name_hv_skill_ability_adamant_resolve_expertise,Adamant Resolve,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2858,,character_skills_localised_name_hv_skill_ability_elemental_vigour_expertise,Elemental Vigour,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2859,,character_skills_localised_name_hv_skill_ability_quickfire_expertise,Quickfire,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2860,,character_skills_localised_name_hv_skill_ability_hail_of_arrows_expertise,Hail of Arrows,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2861,,character_skills_localised_name_hv_skill_ability_warning_shot_expertise,Warning Shot,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2862,,character_skills_localised_name_hv_skill_ability_ghost_of_forest_expertise,Ghost of the woods,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2863,,character_skills_localised_name_hv_skill_ability_swift_fingers_expertise,Swift Fingers,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2864,,character_skills_localised_name_hv_skill_ability_tenacity_of_steel_expertise,Tenacity of Steel,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2865,,character_skills_localised_name_hv_skill_ability_tempered_deflection_expertise,Tempered Deflection,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2866,,character_skills_localised_name_hv_skill_ability_assemble_expertise,Assemble,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2867,,character_skills_localised_name_hv_skill_ability_blade_mastery_expertise,Blade Mastery,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2868,,character_skills_localised_name_hv_skill_ability_exemplar_expertise,Exemplar,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2869,,character_skills_localised_name_hv_skill_ability_calm_down_expertise,Make Calm Down,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2870,,character_skills_localised_name_hv_skill_ability_swift_steps_expertise,Swift Steps,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2871,,character_skills_localised_name_hv_skill_ability_flower_of_battlefield_expertise,Flower of the Battlefield,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2872,,character_skills_localised_name_hv_skill_ability_royal_blood_expertise,Royal Blood,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2873,,character_skills_localised_name_hv_skill_ability_storm_of_swords_expertise,A Storm of Swords,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2874,,character_skills_localised_name_hv_skill_ability_mark_target_expertise,Mark Target,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2875,,character_skills_localised_name_hv_skill_ability_aggressive_anger_expertise,Brute Power,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2876,,character_skills_localised_name_hv_skill_ability_mortal_strike_expertise,Mortal Strike,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2877,,character_skills_localised_name_hv_skill_ability_fire_control_expertise,Fire Control,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2878,,character_skills_localised_name_hv_skill_ability_hamper_expertise,Disturb,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2879,,character_skills_localised_name_hv_skill_ability_stalwart_defender_expertise,Stalwart Defender,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2880,,character_skills_localised_name_hv_skill_ability_hamstring_expertise,Hamstring,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2881,,character_skills_localised_name_hv_skill_ability_bleed_expertise,Sinister Strike,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2882,,character_skills_localised_name_hv_skill_ability_tiger_expertise,White Tiger,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2883,,character_skills_localised_name_hv_skill_ability_foresight_cunning,Foresight,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2884,,character_skills_localised_name_hv_skill_ability_kingmaker_cunning,Kingmaker,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2885,,character_skills_localised_name_hv_skill_ability_whitewater_cunning,Whitewater,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2886,,character_skills_localised_name_hv_skill_ability_sight_of_the_dragon_cunning,Sight of the Dragon,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2887,,character_skills_localised_name_hv_skill_ability_way_of_the_wind_cunning,Way of the Wind,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2888,,character_skills_localised_name_hv_skill_ability_from_the_ashes_cunning,From the Ashes,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2889,,character_skills_localised_name_hv_skill_ability_zhou_the_youth_cunning,Zhou the Youth,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2890,,character_skills_localised_name_hv_skill_ability_heavenly_grace_cunning,Heavenly Grace,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2891,,character_skills_localised_name_hv_skill_ability_wisdom_of_the_river_cunning,Wisdom of the River,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2892,,character_skills_localised_name_hv_skill_ability_wisdom_of_the_waterfall_cunning,Wisdom of the Waterfall,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2893,,character_skills_localised_name_hv_skill_ability_veil_of_darkness_cunning,Veil of Darkness,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2894,,character_skills_localised_name_hv_skill_ability_oil_bomb_cunning,Oil Pot,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2895,,character_skills_localised_name_hv_skill_ability_fire_control_cunning,Fire Control,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2896,,character_skills_localised_name_hv_skill_ability_inspection_cunning,Frontline Observation,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2897,,character_skills_localised_name_hv_skill_ability_analyse_weakness_cunning,Analyse Weakness,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2898,,character_skills_localised_name_hv_skill_ability_hamper_cunning,Disturb,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2899,,character_skills_localised_name_hv_skill_ability_turning_the_tide_cunning,Turning the Tide,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2900,,character_skills_localised_name_hv_skill_ability_restore_cunning,Restore,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2901,,character_skills_localised_name_hv_skill_ability_flower_of_battlefield_cunning,Flower of the Battlefield,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2902,,character_skills_localised_name_hv_skill_ability_nature_s_ally_cunning,Nature's Ally,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2903,,character_skills_localised_name_hv_skill_ability_royal_blood_cunning,Royal Blood,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2904,,character_skills_localised_name_hv_skill_ability_stone_bulwark_cunning,Stone Bulwark,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2905,,character_skills_localised_name_hv_skill_ability_mark_target_cunning,Mark Target,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2906,,character_skills_localised_name_hv_skill_ability_fire_bomb_cunning,Fire Bomb,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2907,,character_skills_localised_name_hv_skill_ability_warning_shot_cunning,Warning Shot,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2908,,character_skills_localised_name_hv_skill_ability_exemplar_cunning,Exemplar,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2909,,character_skills_localised_name_hv_skill_ability_swift_steps_cunning,Swift Steps,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2910,,character_skills_localised_name_hv_skill_ability_anti_cavalry_cunning,Anti-Cavalry Tactics,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2911,,character_skills_localised_name_hv_skill_ability_wolf_cunning,Wolf,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2912,,character_skills_localised_name_hv_skill_ability_hero_poisonwind_shot_cunning,Poison-wind,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2913,,character_skills_localised_name_hv_skill_ability_poisioned_blade_resolve,Poisoned Blade,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2914,,character_skills_localised_name_hv_skill_ability_god_of_war_resolve,God of War,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2915,,character_skills_localised_name_hv_skill_ability_unstoppable_resolve,Unstoppable,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2916,,character_skills_localised_name_hv_skill_ability_condemned_howl_resolve,Condemned Howl,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2917,,character_skills_localised_name_hv_skill_ability_crash_resolve,Earth-shattering Strike,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2918,,character_skills_localised_name_hv_skill_ability_stalwart_defender_resolve,Stalwart Defender,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2919,,character_skills_localised_name_hv_skill_ability_cry_of_the_forest_resolve,Cry of the Forest,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2920,,character_skills_localised_name_hv_skill_ability_vengeance_resolve,Vengeance,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2921,,character_skills_localised_name_hv_skill_ability_wolf_resolve,Wolf,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2922,,character_skills_localised_name_hv_skill_ability_sparrow_resolve,Swallow,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2923,,character_skills_localised_name_hv_skill_ability_inner_vitality_resolve,Inner Vitality,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2924,,character_skills_localised_name_hv_skill_ability_binding_fury_resolve,Binding Fury,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2925,,character_skills_localised_name_hv_skill_ability_hamstring_resolve,Hamstring,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2926,,character_skills_localised_name_hv_skill_ability_indomitable_warrior_resolve,Indomitable Warrior,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2927,,character_skills_localised_name_hv_skill_ability_tiger_resolve,White Tiger,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2928,,character_skills_localised_name_hv_skill_ability_bleed_resolve,Sinister Strike,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2929,,character_skills_localised_name_hv_skill_ability_into_the_breach_resolve,Into the Breach,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2930,,character_skills_localised_name_hv_skill_ability_reckless_strike_resolve,Reckless Strike,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2931,,character_skills_localised_name_hv_skill_ability_eviscerate_resolve,Eviscerate,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2932,,character_skills_localised_name_hv_skill_ability_anti_cavalry_resolve,Anti-Cavalry Tactics,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2933,,character_skills_localised_name_hv_skill_ability_overwhelm_resolve,Overwhelmming,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
2934,,character_skills_localised_name_hv_skill_ability_forest_strider_resolve,Forest Strider,True,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
