Key,English,MappedZhcn,SourceZhcn,VanillaZhcn,IascusZhcn,ProcrastinatorZhcn,DiffZhcn,DiffZhtw,MappedZhtw,SourceZhtw,VanillaZhtw,IascusZhtw,ProcrastinatorZhtw
ui_text_replacements_localised_text_hv_unit_bandits_heroic_outlaws,Heroic Outlaws,英勇匪徒,MappedByText,,英勇匪徒,济贫匪徒,True,True,英勇匪徒,MappedByText,,英勇匪徒,濟貧匪徒
ui_text_replacements_localised_text_hv_unit_bandits_sabre_cavalry,Bandit Marauders,山贼劫匪,MappedByPattern,山贼劫匪,山贼劫匪,山贼持刀劫匪,True,True,盜賊掠奪者,MappedByPattern,盜賊掠奪者,盜賊掠奪者,山賊持刀劫匪
ui_text_replacements_localised_text_hv_unit_black_mountain_bandits_javelineer,Black Mountain Marauders,黑山劫匪,Vanilla,黑山劫匪,黑山匪徒矛兵,黑山匪徒矛兵,True,True,黑山掠奪者,Vanilla,黑山掠奪者,黑山匪徒長槍兵,黑山匪徒矛兵
ui_text_replacements_localised_text_hv_unit_blue_turban_infantry,Blue Turbans,蓝巾兵,MappedByText,,蓝巾兵,车下虎士,True,True,藍巾兵,MappedByText,,藍巾兵,車下虎士
ui_text_replacements_localised_text_hv_unit_buqu_2h_axemen,Buqu Long Axemen,部曲长斧手,MappedByPattern,,部曲长斧手,长斧兵,True,True,部曲長斧兵,MappedByPattern,,部曲長斧兵,長斧兵
ui_text_replacements_localised_text_hv_unit_buqu_2h_spear_cavalry,Buqu Lancer Cavalry,部曲戟骑兵,MappedByPattern,,部曲戟骑兵,枪骑兵,True,True,部曲槍騎,MappedByPattern,,部曲槍騎,槍騎兵
ui_text_replacements_localised_text_hv_unit_buqu_archer_cavalry,Buqu Mounted Archers,部曲骑射手,MappedByPattern,,部曲弓骑兵,弓骑兵,True,True,部曲弓騎兵,MappedByPattern,,部曲弓騎兵,弓騎兵
ui_text_replacements_localised_text_hv_unit_buqu_archers,Buqu Archers,部曲弓手,MappedByPattern,,部曲弓手,弓箭手,True,True,部曲弓兵,MappedByPattern,,部曲弓兵,弓箭手
ui_text_replacements_localised_text_hv_unit_buqu_axemen,Buqu Axemen,部曲斧手,MappedByPattern,,部曲斧手,斧兵,True,True,部曲斧兵,MappedByPattern,,部曲斧兵,斧兵
ui_text_replacements_localised_text_hv_unit_buqu_crossbowmen,Buqu Crossbowmen,部曲弩兵,MappedByPattern,,部曲弩兵,弩手,True,True,部曲弩兵,MappedByPattern,,部曲弩兵,弩手
ui_text_replacements_localised_text_hv_unit_buqu_ji_infantry,Buqu Ji Infantry,部曲戟步兵,MappedByPattern,,部曲戟步兵,戟兵,True,True,部曲戟兵,MappedByPattern,,部曲戟兵,戟兵
ui_text_replacements_localised_text_hv_unit_buqu_of_the_left,Buqu of the Left General,左将军部曲,MappedByText,,左将军部曲,左将军护卫,True,True,左將軍部曲,MappedByText,,左將軍部曲,左將軍護衛
ui_text_replacements_localised_text_hv_unit_buqu_raid_cavalry,Buqu Raider Cavalry,部曲游骑,MappedByPattern,,部曲游骑,游骑兵,True,True,部曲突襲騎兵,MappedByPattern,,部曲突襲騎兵,遊騎兵
ui_text_replacements_localised_text_hv_unit_buqu_rep_crossbowmen,Buqu Repeating Crossbowmen,部曲连弩手,MappedByPattern,,部曲连弩手,连弩手,True,True,部曲連弩兵,MappedByPattern,,部曲連弩兵,連弩手
ui_text_replacements_localised_text_hv_unit_buqu_sabre_cavalry,Buqu Sabre Cavalry,部曲刀骑兵,MappedByPattern,,部曲刀骑兵,刀骑兵,True,True,部曲刀騎兵,MappedByPattern,,部曲刀騎兵,刀騎兵
ui_text_replacements_localised_text_hv_unit_buqu_sabre_infantry,Buqu Sabre Infantry,部曲持刀步兵,MappedByPattern,,部曲持刀步兵,刀兵,True,True,部曲持刀步兵,MappedByPattern,,部曲持刀步兵,刀兵
ui_text_replacements_localised_text_hv_unit_buqu_spearmen,Buqu Spearmen,部曲矛兵,MappedByPattern,,部曲矛兵,矛兵,True,True,部曲長槍兵,MappedByPattern,,部曲長槍兵,矛兵
ui_text_replacements_localised_text_hv_unit_chen_spear_defenders,Chen Spear Defenders,陈国持矛卫士,MappedByPattern,,陈国持矛卫士,陈国矛卫,True,True,陳國槍衛,MappedByPattern,,陳國槍衛,陳國矛衛
ui_text_replacements_localised_text_hv_unit_elite_2h_axemen,Elite Long Axemen,精锐长斧手,MappedByPattern,,精锐长斧手,披甲长斧兵,True,True,精銳長斧兵,MappedByPattern,,精銳長斧兵,披甲長斧兵
ui_text_replacements_localised_text_hv_unit_elite_2h_spear_cavalry,Elite Lancer Cavalry,精锐戟骑兵,MappedByPattern,,精锐戟骑兵,披甲枪骑兵,True,True,精銳槍騎,MappedByPattern,,精銳槍騎,披甲槍騎兵
ui_text_replacements_localised_text_hv_unit_elite_2h_spearmen,Elite Long Spearmen,精锐长枪兵,MappedByPattern,,精锐长枪兵,披甲长矛兵,True,True,精銳長槍兵,MappedByPattern,,精銳長槍兵,披甲長矛兵
ui_text_replacements_localised_text_hv_unit_elite_2h_swordsmen,Elite Zhanmajian Infantry,精锐斩马劲卒,MappedByPattern,,精锐斩马劲卒,斩马劲卒,True,True,精銳斬馬劍兵,MappedByPattern,,精銳斬馬劍兵,斬馬勁卒
ui_text_replacements_localised_text_hv_unit_elite_barded_2h_spear_cavalry,Elite Lancer Cataphracts,精锐长枪铁骑,MappedByPattern,,精锐长枪铁骑,持枪铁骑,True,True,精銳長槍鐵甲騎兵,MappedByPattern,,精銳長槍鐵甲騎兵,持槍鐵騎
ui_text_replacements_localised_text_hv_unit_elite_crossbowmen,Elite Crossbowmen,精锐弩兵,MappedByPattern,,精锐弩兵,披甲弩兵,True,True,精銳弩兵,MappedByPattern,,精銳弩兵,披甲弩兵
ui_text_replacements_localised_text_hv_unit_elite_heavy_bow_archers,Elite Heavy Bow Archers,精锐重弓手,MappedByPattern,,精锐重弓手,披甲长弓兵,True,True,精銳重型弓兵,MappedByPattern,,精銳重型弓兵,披甲長弓兵
ui_text_replacements_localised_text_hv_unit_elite_ji_infantry,Elite Ji Infantry,精锐戟步兵,MappedByPattern,,精锐戟步兵,披甲戟兵,True,True,精銳戟兵,MappedByPattern,,精銳戟兵,披甲戟兵
ui_text_replacements_localised_text_hv_unit_elite_rep_crossbowmen,Elite Repeating Crossbowmen,精锐连弩手,MappedByPattern,,精锐连弩手,披甲连弩兵,True,True,精銳連弩兵,MappedByPattern,,精銳連弩兵,披甲連弩兵
ui_text_replacements_localised_text_hv_unit_elite_spearmen,Elite Spearmen,精锐矛兵,MappedByPattern,,精锐矛兵,披甲矛兵,True,True,精銳長槍兵,MappedByPattern,,精銳長槍兵,披甲矛兵
ui_text_replacements_localised_text_hv_unit_elite_sword_cavalry,Elite Sword Cavalry,精锐剑骑兵,MappedByPattern,,精锐剑骑兵,披甲剑骑兵,True,True,精銳劍騎兵,MappedByPattern,,精銳劍騎兵,披甲劍騎兵
ui_text_replacements_localised_text_hv_unit_elite_swordsmen,Elite Swordsmen,精锐剑兵,MappedByPattern,,精锐剑兵,披甲剑兵,True,True,精銳劍兵,MappedByPattern,,精銳劍兵,披甲劍兵
ui_text_replacements_localised_text_hv_unit_enforcer_archer_cavalry,Enforcer Troop Rangers,捕掾队游击兵,MappedByPattern,,捕掾队游击兵,捕掾游击兵,True,True,捕掾隊游擊兵,MappedByPattern,,捕掾隊游擊兵,捕掾遊擊兵
ui_text_replacements_localised_text_hv_unit_goshawk_cavalry,Goshawk Cavalry,苍鹰突骑,MappedByText,,苍鹰突骑,苍鹰游骑,True,True,蒼鷹突騎,MappedByText,,蒼鷹突騎,蒼鷹遊騎
ui_text_replacements_localised_text_hv_unit_han_captain,Captain,伯长,MappedByText,,校尉,校尉,True,False,校尉,MappedByText,,校尉,校尉
ui_text_replacements_localised_text_hv_unit_handmaid_guard,Handmaid Guards,护卫侍女,MappedByText,,护卫侍女,烈女侍骑,True,True,護衛侍女,MappedByText,,護衛侍女,烈女侍騎
ui_text_replacements_localised_text_hv_unit_hidden_2h_spearmen,Hidden Spear Assaults,隐枪突击兵,MappedByText,,隐枪突击兵,隐袭矛兵,True,True,隱槍突擊兵,MappedByText,,隱槍突擊兵,隱襲矛兵
ui_text_replacements_localised_text_hv_unit_hidden_assault_infantry,Hidden Assaults,隐秘突击兵,MappedByText,,隐秘突击兵,隐袭兵,True,True,隱秘突擊兵,MappedByText,,隱秘突擊兵,隱襲兵
ui_text_replacements_localised_text_hv_unit_imperial_guards,Imperial Sword Guards,禁军佩剑守卫,MappedByText,,禁军佩剑守卫,宿卫禁军,True,True,禁軍劍衛,MappedByText,,禁軍劍衛,宿衛禁軍
ui_text_replacements_localised_text_hv_unit_ironfist_barded_2h_spear_cavalry,Ironfist Lancer Cataphracts,铁拳长枪铁骑,MappedByPattern,,铁拳长枪铁骑,铁拳骑兵,True,True,鐵拳長槍鐵甲騎兵,MappedByPattern,,鐵拳長槍鐵甲騎兵,鐵拳騎兵
ui_text_replacements_localised_text_hv_unit_jingchou_buqu_2h_axemen,Jingchu Buqu Long Axemen,荆楚部曲长斧手,MappedByPattern,,荆楚长斧手,荆楚长斧兵,True,True,荊楚部曲長斧兵,MappedByPattern,,荊楚長斧兵,荊楚長斧兵
ui_text_replacements_localised_text_hv_unit_jingchou_buqu_2h_spear_cavalry,Jingchu Buqu Lancer Cavalry,荆楚部曲戟骑兵,MappedByPattern,,荆楚戟骑兵,荆楚戟骑兵,True,True,荊楚部曲槍騎,MappedByPattern,,荊楚槍騎,荊楚戟騎兵
ui_text_replacements_localised_text_hv_unit_jingchou_buqu_2h_spearmen,Jingchu Buqu Spearmen,荆楚部曲矛兵,MappedByPattern,,荆楚矛兵,荆楚矛兵,True,True,荊楚部曲長槍兵,MappedByPattern,,荊楚長槍兵,荊楚矛兵
ui_text_replacements_localised_text_hv_unit_jingchou_buqu_archers,Jingchu Buqu Archers,荆楚部曲弓手,MappedByPattern,,荆楚弓手,荆楚弓手,True,True,荊楚部曲弓兵,MappedByPattern,,荊楚弓兵,荊楚弓手
ui_text_replacements_localised_text_hv_unit_jingchou_buqu_axemen,Jingchu Buqu Axemen,荆楚部曲斧手,MappedByPattern,,荆楚斧手,荆楚斧兵,True,True,荊楚部曲斧兵,MappedByPattern,,荊楚斧兵,荊楚斧兵
ui_text_replacements_localised_text_hv_unit_jingchou_buqu_caltrop_infantry,Jingchu Buqu Caltrop Throwers,荆楚部曲蒺藜手,MappedByPattern,,荆楚蒺藜手,荆楚钩镰手,True,True,荊楚部曲蒺藜兵,MappedByPattern,,荊楚蒺藜兵,荊楚鉤鐮手
ui_text_replacements_localised_text_hv_unit_jingchou_buqu_sabre_cavalry,Jingchu Buqu Sabre Cavalry,荆楚部曲刀骑兵,MappedByPattern,,荆楚刀骑兵,荆楚刀骑兵,True,True,荊楚部曲刀騎兵,MappedByPattern,,荊楚刀騎兵,荊楚刀騎兵
ui_text_replacements_localised_text_hv_unit_local_noble_buqu_infantry,House Servant Axemen,家仆斧手,MappedByPattern,,家仆斧手,家仆斧兵,True,False,家僕斧兵,MappedByPattern,,家僕斧兵,家僕斧兵
ui_text_replacements_localised_text_hv_unit_local_noble_buqu_raider_cavalry,House Servant Riders,家仆掠骑兵,MappedByPattern,,家仆掠骑兵,家仆骑兵,True,True,家僕騎手,MappedByPattern,,家僕騎手,家僕騎兵
ui_text_replacements_localised_text_hv_unit_local_noble_buqu_spearmen,House Servant Long Spearmen,家仆长枪兵,MappedByPattern,,家仆长枪兵,家仆长矛兵,True,True,家僕長槍兵,MappedByPattern,,家僕長槍兵,家僕長矛兵
ui_text_replacements_localised_text_hv_unit_mercenary_infantry,Mercenary Axemen,雇佣斧手,MappedByPattern,,雇佣斧手,雇佣斧兵,True,False,僱傭斧兵,MappedByPattern,,僱傭斧兵,僱傭斧兵
ui_text_replacements_localised_text_hv_unit_militia_2h_axemen,Militia Long Axemen,民兵长斧手,MappedByPattern,,民兵长斧手,长斧民兵,True,True,義勇長斧兵,MappedByPattern,,義勇長斧兵,長斧民兵
ui_text_replacements_localised_text_hv_unit_militia_archers,Militia Archers,民兵弓手,MappedByPattern,,民兵弓手,弓民兵,True,True,義勇弓兵,MappedByPattern,,義勇弓兵,弓民兵
ui_text_replacements_localised_text_hv_unit_militia_ji_infantry,Militia Ji Infantry,民兵戟步兵,MappedByPattern,,民兵戟步兵,戟民兵,True,True,義勇戟兵,MappedByPattern,,義勇戟兵,戟民兵
ui_text_replacements_localised_text_hv_unit_militia_sabre_infantry,Militia Sabre Infantry,民兵持刀步兵,MappedByPattern,,民兵持刀步兵,刀民兵,True,True,義勇持刀步兵,MappedByPattern,,義勇持刀步兵,刀民兵
ui_text_replacements_localised_text_hv_unit_militia_scout_cavalry,Veteran Militia Cavalry,宿卫民兵骑兵,MappedByPattern,,老练民兵骑兵,老练民骑,True,True,老練義勇騎兵,MappedByPattern,,老練義勇騎兵,老練民騎
ui_text_replacements_localised_text_hv_unit_militia_white_tiger_outlaws,White Tiger Strays,白虎流浪兵,MappedByPattern,,白虎流浪兵,白虎流浪者,True,True,白虎流浪兵,MappedByPattern,,白虎流浪兵,白虎流浪者
ui_text_replacements_localised_text_hv_unit_multiple_bolt_crossbow,Multiple Bolt Crossbow,连发巨弩,Vanilla,连发巨弩,连发巨弩,床弩,True,True,車弩,Vanilla,車弩,車弩,牀弩
ui_text_replacements_localised_text_hv_unit_nanman_axe_defectors,Nanman Axe Defectors,南蛮变节斧手,MappedByPattern,,南蛮变节斧手,南蛮变节斧兵,True,True,南蠻叛逃斧兵,MappedByPattern,,南蠻叛逃斧兵,南蠻變節斧兵
ui_text_replacements_localised_text_hv_unit_nanman_southern_foreign_rangers,Southern Foreign Rangers,南方外族游击兵,MappedByPattern,,南方外族游击兵,南越游击兵,True,True,南方外族游擊兵,MappedByPattern,,南方外族游擊兵,南越遊擊兵
ui_text_replacements_localised_text_hv_unit_nanman_southern_foreign_warriors,Southern Foreign Warriors,南方外族勇士,MappedByPattern,,南方外族勇士,南越勇士,True,True,南方外族戰士,MappedByPattern,,南方外族戰士,南越勇士
ui_text_replacements_localised_text_hv_unit_nanman_southern_shield_bearers,Southern Foreign Shield Bearers,南方外族持盾者,MappedByPattern,,南方外族持盾者,南越盾卫,True,True,南方外族持盾者,MappedByPattern,,南方外族持盾者,南越盾衛
ui_text_replacements_localised_text_hv_unit_nanman_spear_defectors,Nanman Long Spear Defectors,南蛮变节长枪兵,MappedByPattern,,南蛮变节长枪兵,南蛮变节长矛兵,True,True,南蠻叛逃長槍兵,MappedByPattern,,南蠻叛逃長槍兵,南蠻變節長矛兵
ui_text_replacements_localised_text_hv_unit_nomad_gang_cavalry,Nomad Gang,游牧马贼,MappedByText,,游牧马贼,游牧劫匪,True,True,游牧馬賊,MappedByText,,游牧馬賊,遊牧劫匪
ui_text_replacements_localised_text_hv_unit_northern_mace_cavalry,Frontier Assault Cavalry,北疆突击骑兵,MappedByPattern,,北疆突击骑兵,北疆突骑,True,True,北疆突擊騎兵,MappedByPattern,,北疆突擊騎兵,北疆突騎
ui_text_replacements_localised_text_hv_unit_qiang_axemen,Qiang Axemen,羌族斧手,MappedByPattern,,羌族斧手,羌族斧兵,True,False,羌族斧兵,MappedByPattern,,羌族斧兵,羌族斧兵
ui_text_replacements_localised_text_hv_unit_qiang_elite_ranger_cavalry,Qiang Mounted Rangers,羌族游骑兵,MappedByPattern,,羌族游骑兵,羌族游骑,True,True,羌族游騎兵,MappedByPattern,,羌族游騎兵,羌族遊騎
ui_text_replacements_localised_text_hv_unit_qiang_ji_infantry,Qiang Ji Infantry,羌族戟步兵,MappedByPattern,,羌族戟步兵,羌族戟兵,True,False,羌族戟兵,MappedByPattern,,羌族戟兵,羌族戟兵
ui_text_replacements_localised_text_hv_unit_qiang_spear_cavalry,Qiang Raider Cavalry,羌族游骑,MappedByPattern,,羌族戟骑兵,羌族戟骑兵,True,True,羌族突襲騎兵,MappedByPattern,,羌族槍騎,羌族戟騎兵
ui_text_replacements_localised_text_hv_unit_qingzhou_2h_axe_infantry,Qingzhou Long Axe Infantry,青州长斧步兵,MappedByPattern,,青州长斧步兵,青州长斧兵,True,True,青州長斧步兵,MappedByPattern,,青州長斧步兵,青州長斧兵
ui_text_replacements_localised_text_hv_unit_shanyue_remnants,Yue Remnants,山越余党,MappedByPattern,,越民军,古越遗军,True,True,越族殘黨,MappedByPattern,,越民軍,古越遺軍
ui_text_replacements_localised_text_hv_unit_sogd_barded_cavalry,Sogd Lancer Cataphracts,粟特长枪铁骑,MappedByPattern,,粟特长枪铁骑,粟特持枪铁骑,True,True,粟特長槍鐵甲騎兵,MappedByPattern,,粟特長槍鐵甲騎兵,粟特持槍鐵騎
ui_text_replacements_localised_text_hv_unit_sogd_warriors,Sogd Warriors,粟特勇士,MappedByPattern,,粟特勇士,粟特死士,True,True,粟特戰士,MappedByPattern,,粟特戰士,粟特死士
ui_text_replacements_localised_text_hv_unit_swallow_cavalry,Barn Swallows,燕子兵,MappedByText,,燕子兵,飞燕兵,True,True,燕子兵,MappedByText,,燕子兵,飛燕兵
ui_text_replacements_localised_text_hv_unit_taishan_phantoms,Taishan Phantoms,泰山魅影兵,MappedByText,,泰山魅影兵,泰山魅影,True,True,泰山魅影兵,MappedByText,,泰山魅影兵,泰山魅影
ui_text_replacements_localised_text_hv_unit_taishan_poison_wind,Taishan Poison Wind Archers,泰山毒风弓兵,MappedByText,,泰山毒风弓兵,泰山毒风,True,True,泰山毒風弓兵,MappedByText,,泰山毒風弓兵,泰山毒風
ui_text_replacements_localised_text_hv_unit_tiger_and_leopard_barded_cavalry,Tiger & Leopard Cataphracts,虎豹铁骑,MappedByPattern,,虎豹铁骑,虎骑,True,True,虎豹鐵甲騎兵,MappedByPattern,,虎豹鐵甲騎兵,虎騎
