Text,Count,MappedByText,MappedByPattern,File
Shen Pei's Armour,1,,审配的护甲,[02]__MTU_items__Armour.loc.tsv
Sheng Xie,1,,,[02]__MTU_items__Weapons.loc.tsv
Shi Xie,1,,士燮,hv_TEXT_cb_loadout.loc.tsv
Shield Breaker,3,,破盾,hv_TEXT_unit_abilities_hit_effects.loc.tsv
Shield Wall (Mobile),3,,盾墙阵（可机动）,hv_TEXT_unit_abilities.loc.tsv
Shield Wall (Mobile) (Spear) - Danyang,3,,丹阳矛盾墙阵（可机动）,hv_TEXT_unit_abilities.loc.tsv
Shield Wall (Mobile) - Danyang,3,,丹阳盾墙阵（可机动）,hv_TEXT_unit_abilities.loc.tsv
Shoot and run.,1,,放一箭换一个地方。,hv_TEXT_unit_abilities.loc.tsv
Shoot some crossbow-bombs for reducing morale of hostile units.,1,,射出一些弩弹，用于降低敌军士气。,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
"Short Range, High Armour-Piercing Damage, Average Reload",12,近距，穿甲伤害高，射击速率一般,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
"Short Range, Low Armour-Piercing Damage, Fast Reload",6,近距，穿甲伤害低，射击速率快,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
"Short Range, Low Armour-Piercing Damage, Supress, Slow Reload",16,近距，穿甲伤害低，压制，射击速率慢,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
"Short Range, Powerful Flame Damage, Average Reload",3,近距，火焰伤害强，射击速率一般,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
Shot Heard Round the Empire,3,,,[04]__MTU_events__Common.loc.tsv
Shots from the White Horse Fellows give their enemies pause.,1,,「号‘白马义从’，以实禁卫也。」,hv_TEXT_unit_abilities_hit_effects.loc.tsv
"Should this blow strike true, the battle is done. Should it not, then… it may still also be done.",2,,此乃绝死一击，若中，则战局可定；若不中……亦可定。,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Show of Force,1,,耀武,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Siege Attacker,1,攻城,,hv_TEXT_unit_ui_bullet.loc.tsv
Sight of the Dragon,1,,龙睛,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Sima Yi,1,,司马懿,hv_TEXT_cb_loadout.loc.tsv
"Simple nut husks, once trodden upon, cause extreme pain and slow movement.",1,,虽制造简易，踩上去可也是痛不欲生，寸步难移。,hv_TEXT_unit_abilities.loc.tsv
Sinister Strike,5,,影袭,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Sister Outlaws,4,,沆瀣,[03]__MTU_skills__Passive_buff.loc.tsv
"Skilled bowmen of Beihai, adept at defensive positions, igniting the battlefield with flames.",1,北海的熟练弓手，善于防御阵地，用火矢点燃战场。,,hv_TEXT_unit_desc.loc.tsv
"Skilled javelineers immune to Nanman's terrain penalty, specializing in anti-cavalry and elephant tactics.",1,熟练的投枪手，无视南蛮地形的惩罚，擅长反制骑兵与象兵。,,hv_TEXT_unit_desc.loc.tsv
"Skilled militia armed with polearms and bows, a flexible and effective unit for combat both close and from afar.",1,,,hv_TEXT_unit_desc.loc.tsv
"Skirmish, Chase",34,散兵，追击,,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
Skirmishing Shot,3,,游击,hv_TEXT_unit_abilities.loc.tsv
"Slander! A rival warlord is spreading malicious rumours at the imperial court, causing Emperor Xian to doubt our loyalty to the Han.",1,诽谤！一个敌对的军阀在朝廷散布恶意的谣言，使献帝怀疑我们对大汉的忠诚。,,ifo_text_TWEAK.loc.tsv
Slayer of Heroes,3,,诛将,hv_TEXT_unit_abilities.loc.tsv
Slingers (Buqu),2,,投石兵（部曲）,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
Slingers (Elite),2,,投石兵（精锐）,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
Slingers (Militia),2,,投石兵（民兵）,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
Small but clear.,1,小火虽微，而不可轻。,,hv_TEXT_effects_pooled_resource.loc.tsv
Smoke Screen,3,,烟幕,hv_TEXT_unit_abilities.loc.tsv
Smouldering Fury,1,,愤懑,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Sniped,3,,阻击,hv_TEXT_unit_abilities_hit_effects.loc.tsv
Sniper Position,3,,狙击位置,hv_TEXT_unit_abilities.loc.tsv
"So terrifying is Zhang Bao’s booming howl, it has unhorsed enemy generals.",2,,,[03]__MTU_skills__Active_debuff.loc.tsv
Soaring General,1,,,[01]__MTU_generals__Wood_champion.loc.tsv
Social Turmoil,8,社会动荡,,hv_TEXT_events.loc.tsv
Sogd Lancer Cataphracts,1,,粟特长枪铁骑,hv_TEXT_unit_text_replacements.loc.tsv
Sogd Warriors,1,,粟特勇士,hv_TEXT_unit_text_replacements.loc.tsv
Sogdian Merchants,1,粟特商人,,hv_TEXT_events.loc.tsv
Sogdian Officer,2,粟特士官,,hv_TEXT_effects_ceo.loc.tsv
Sogdians from the west has been spotted entering our borders. We will be able to purchase fine goods or hire Sogd mercenaries soon.,1,,,hv_TEXT_events.loc.tsv
Sogidan Merchants Approach,1,粟特商人来访,,hv_TEXT_events.loc.tsv
Soldiers gather under the banner of this hero.,9,,英雄大志者必能凝聚人心。,hv_TEXT_skills_skill_ability__historical.loc.tsv
Solidarity,3,,共济,hv_TEXT_unit_abilities.loc.tsv
Some care not for their own personal safety and so work themselves into a whirlwind of destruction and mindless violence!,1,,及锋而试，乘胜重击。,hv_TEXT_unit_abilities.loc.tsv
Someone has to take the first step even if no one wants it.,3,,遭扰攘之时，值兵革之际。,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Someone who stands out among the people.,208,,超凡脱俗,hv_TEXT_skills_additional.loc.tsv
"Sometimes it's not what you hit or how hard, but where.",2,,力不在大，而在于准,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
"Sometimes, just sometimes, power fails to corrupt, and instead leads to altruism and charity.",1,,,hv_TEXT_ceo_career.loc.tsv
Son of the Brawling Tiger,1,,,[01]__MTU_generals__Fire_vanguard.loc.tsv
Sound Advice,5,,劝谏,[03]__MTU_skills__Active_buff.loc.tsv
Southern Foreign Rangers,1,,南方外族游击兵,hv_TEXT_unit_text_replacements.loc.tsv
Southern Foreign Shield Bearers,1,,南方外族持盾者,hv_TEXT_unit_text_replacements.loc.tsv
Southern Foreign Warriors,1,,南方外族勇士,hv_TEXT_unit_text_replacements.loc.tsv
Spear Cavalry (Buqu),6,,枪骑兵（部曲）,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
Spear Cavalry (Elite),9,,枪骑兵（精锐）,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
Spear Cavalry (Militia),6,,枪骑兵（民兵）,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
Spear Infantry (Buqu),8,,持矛步兵（部曲）,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
Spear Infantry (Captain),1,,持矛步兵（伯长）,hv_TEXT_unit_ui_group_VM.loc.tsv
Spear Infantry (Elite),7,,持矛步兵（精锐）,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
Spear Infantry (Militia),7,,持矛步兵（民兵）,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
Spearhead,6,,破茧,[03]__MTU_skills__Passive_buff.loc.tsv
Special Treatment,1,,,[04]__MTU_events__Common.loc.tsv
Special treatment draws the ire of those around you.,1,,,[04]__MTU_events__Common.loc.tsv
Specially made crossbow bolts from Chen.,1,,陈国特制的弓弩，威力强大。,hv_TEXT_unit_abilities_hit_effects.loc.tsv
Speed is the essence of war.,1,,兵贵神速。,hv_TEXT_unit_abilities.loc.tsv
Spice Guards,1,香料护卫,,hv_TEXT_unit_text_replacements.loc.tsv
Spiritualized Rage,1,,,[01]__MTU_generals__Water_strategist.loc.tsv
Stability,1,,坚定,hv_TEXT_skills_basic.loc.tsv
Staff Infantry (Buqu),3,,持杖步兵（部曲）,hv_TEXT_unit_ui_group_t2.loc.tsv
Staff Infantry (Elite),3,,持杖步兵（精锐）,hv_TEXT_unit_ui_group_t3.loc.tsv
Staff Infantry (Militia),4,,持杖步兵（民兵）,hv_TEXT_unit_ui_group_t1.loc.tsv
Stalwart Defender,2,,坚防,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Stalwart Shields,1,,,hv_TEXT_unit_text_replacements.loc.tsv
"Stalwart as the hills they were raised in, these Chu spearmen are an asset to any warlord.",1,,,hv_TEXT_unit_desc.loc.tsv
Starseeker,1,,,[02]__MTU_items__Weapons.loc.tsv
Static Infantry Formation,9,,,!hv_TEXT_system.loc.tsv
Stength of the Land,1,,地力,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Steppe horse archers are in high demand by many warlords. But sometimes they make a better profit by working for themselves.,1,很多军阀都想要有草原骑射手。但与其为人效命，有时候不如自己单干。,,hv_TEXT_unit_desc.loc.tsv
Stockpile Storage ,1,储备站,,hv_TEXT_building.loc.tsv
Stone Bulwark,10,,磐石,hv_TEXT_skills_skill_ability__historical.loc.tsv
"Stop the horse, pull the rider down, and kill without mercy.",1,,强强联手，鼎力相助。,hv_TEXT_unit_abilities.loc.tsv
Stop! How dare you!,2,,诏令在此，不得抗命！,[03]__MTU_skills__Active_debuff.loc.tsv
Storytelling,7,,妙语,[03]__MTU_skills__Passive_buff.loc.tsv
Strategist,1,军师,,[01]__MTU_generals__Water_strategist.loc.tsv
Stratocracy,1,军政,,hv_TEXT_pooled_resource.loc.tsv
Stratocracy / Military Government,1,军政/军事政府,,hv_TEXT_frontend_features.loc.tsv
Stratocracy: Empowered,1,军政：全权在握,,hv_TEXT_effects_pooled_resource.loc.tsv
Stratocracy: Great,1,军政：卓有成效,,hv_TEXT_effects_pooled_resource.loc.tsv
Stratocracy: Insignificant,1,军政：尚未实行,,hv_TEXT_effects_pooled_resource.loc.tsv
Stratocracy: Modest,1,军政：初试锋芒,,hv_TEXT_effects_pooled_resource.loc.tsv
Stratocracy: Substantial,1,军政：不可小觑,,hv_TEXT_effects_pooled_resource.loc.tsv
Strength of Black Mountain,3,,黑山之力,hv_TEXT_unit_abilities.loc.tsv
Strength of the Land,3,,地力,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
Striking Tide,3,,刀浪,hv_TEXT_skills_skill_ability_name_desc.loc.tsv
"Strong of will, but without tact. Shen Pei charges into the fray without hesitation, pushing his men with him, willing to win by determination alone.",2,,独拥残兵守邺城，审配慷慨壮烈。,[03]__MTU_skills__Passive_buff.loc.tsv
Stubborn,3,,冥顽不灵,hv_TEXT_unit_abilities.loc.tsv
Stylism,1,,文学,z_dummy_hv_TEXT_non_deployable.loc.tsv
"Subtle Manipulator, Empress He",1,,,[04]__MTU_events___Concubine.loc.tsv
Successful Girl,4,,,[01]__MTU_generals__Water_strategist.loc.tsv
Successor of the War God,4,,箕裘,[03]__MTU_skills___Splash_attack.loc.tsv
Suffered Woman,1,,,[01]__MTU_generals__Water_strategist.loc.tsv
Suicide bomb!,1,,,hv_TEXT_unit_ui_bullet.loc.tsv
Sun Ce,1,,孙策,hv_TEXT_cb_loadout.loc.tsv
Sun Jian,1,,孙坚,hv_TEXT_cb_loadout.loc.tsv
Sun Quan,1,,,hv_TEXT_cb_loadout.loc.tsv
Sun Ren,1,,,hv_TEXT_cb_loadout.loc.tsv
"Sun Ren, born to a family of heroes and the daughter of legendary general Sun Jian, has joined your cause. Her prowess in martial combat is worthy of the name Sun. You meet the wildfire Lady Sun, flanked by a dozen of her personal handmaiden guard, in the courtyard. Her radiant beauty, strength, and intensity capture your imagination, giving thought to brighter days with Lady Sun as your concubine.",1,,,[04]__MTU_events___Concubine.loc.tsv
"Sun Tzu said that one should always give an enemy room to escape, so that they do not fight with the fervour of the doomed. Yet for Gao Shun's elite force, Xian Chen Ying, being entirely surrounded is nothing but another dimension to slaughter. \\n\\n Renowned for their abilitiy to smash through enemy formations, Xian Chen Ying excel even when surrounded. The bodies will pile high, but Xian Chen Ying will still emerge from the pile victorious.",1,孙子有云：“围师遗阙，穷寇勿迫“，说的是一旦敌人被完全包围，就会因绝望而作困兽之斗。但对于高顺和他手下的陷阵死士来说，即便被敌人四面包围，他们也不会感到绝望，而是会继续厮杀不休。\\n\\n陷阵死士们不但长于撕碎敌人的阵型，也能做到在被敌人包围时顽强奋战。就算尸骸满地，陷阵营也能杀出重围，胜利而归。,,hv_TEXT_unit_long_desc.loc.tsv
Sundering Strike,1,,裂斩,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Supervise Construction,1,,,hv_TEXT_skills_additional.loc.tsv
Supply Management,2,,,hv_TEXT_building.loc.tsv
Support Wang Yun's Order,1,,,[04]__MTU_events___Cai_family.loc.tsv
Support them,1,支持他们,,hv_TEXT_events.loc.tsv
Suppressive Fire,4,,冷箭,[03]__MTU_skills___Projectile.loc.tsv
Surplus Markets,1,,,hv_TEXT_skills_additional.loc.tsv
Survival Instinct ,1,生存本能,,hv_TEXT_region_army.loc.tsv
Swallow,4,,燕翔,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Sweeping Arc,5,,弧光斩,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Swift Fingers,2,,妙手,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Swift Steps,2,,运步如飞,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Sword Cavalry (Buqu),8,,剑骑兵（部曲）,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
Sword Cavalry (Captain),1,,剑骑兵（伯长）,hv_TEXT_unit_ui_group_VM.loc.tsv
Sword Cavalry (Elite),9,,剑骑兵（精锐）,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
Sword Cavalry (Militia),8,,剑骑兵（民兵）,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
Sword Infantry (Buqu),8,,剑步兵（部曲）,hv_TEXT_unit_ui_group_t2_VM.loc.tsv
Sword Infantry (Captain),1,,剑步兵（伯长）,hv_TEXT_unit_ui_group_VM.loc.tsv
Sword Infantry (Elite),8,,剑步兵（精锐）,hv_TEXT_unit_ui_group_t3_VM.loc.tsv
Sword Infantry (Militia),7,,剑步兵（民兵）,hv_TEXT_unit_ui_group_t1_VM.loc.tsv
Tactical Advance,3,,,hv_TEXT_unit_abilities.loc.tsv
Tactician's Design,1,,,[02]__MTU_items__Accessory.loc.tsv
Taishan Batters,1,泰山连击兵,,hv_TEXT_unit_text_replacements.loc.tsv
Taishan Phantoms,1,泰山魅影兵,,hv_TEXT_unit_text_replacements.loc.tsv
Taishan Poison Wind Archers,1,泰山毒风弓兵,,hv_TEXT_unit_text_replacements.loc.tsv
Taishi Ci,1,,,hv_TEXT_cb_loadout.loc.tsv
Take her,2,收留她,,hv_TEXT_events.loc.tsv
Take out their archers. I'll meet you in the middle.,1,,解决掉他们的弓手，我们到中间会合。,hv_TEXT_unit_abilities.loc.tsv
Tantrum,5,,痛斥,[03]__MTU_skills__Active_buff.loc.tsv
Tao Qian,1,,陶谦,hv_TEXT_cb_loadout.loc.tsv
Targeted Strikes,4,,扬刃,hv_TEXT_skills_skill_ability__historical.loc.tsv
Taunt enemy,1,,,hv_TEXT_unit_ui_bullet.loc.tsv
Tempered,3,,抖擞,hv_TEXT_unit_abilities.loc.tsv
Tempered Deflection,2,,固守,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
Tempest’s Roar,4,,,[03]__MTU_skills___Splash_attack.loc.tsv
Tenacity of Steel,8,,刚韧,hv_TEXT_skills_skill_ability__historical.loc.tsv
"Tensions have risen too high and war has been declared between Yuan Shu and Liu Bei. Lü Bu, being opposed to this war for one reason or another, invites the enemy generals to a feast at his camp. Lü Bu tells them he believes their war is not truly Heaven’s will and suggests they test it. If he can hit his halberd’s plume from one hundred fifty paces with an arrow, peace must be made. Keen to stay in Lü Bu’s good graces, both sides agree. To the onlookers’ amazement, Lü Bu’s arrow slices the plume free! The Warrior Without Equal, indeed!",1,,,[04]__MTU_events__Common.loc.tsv
"Thanks to your patronage of scholars and men of talent, your officers have made progress on the path to enlightenment.",1,由于你对学者和人才的赞助，你的官员在启蒙的道路上取得了进步。,,hv_TEXT_events.loc.tsv
"The 36 Strategems, realised.",1,,,[02]__MTU_items__Accessory.loc.tsv
The Armies of the North,5,,北军,hv_TEXT_unit_abilities.loc.tsv
The Armies of the West ,7,,西凉军,hv_TEXT_unit_abilities.loc.tsv
"The Bandit Queen named Zheng Jiang joined your forces. A Taiyuan woman, infamous for her ferocity and skill, she carried a pair of well-crafted axes called the “Red Sisters”. Your welcome, a banquet with much wine, soon turned to sport as the Bandit Queen desired combat. Her martial display ended with two of your defeated bodyguards and much excitement. Perhaps, gold and glory would be ample trade to make her unending skill and free spirit yours.",1,,,[04]__MTU_events___Concubine.loc.tsv
"The Bandit Queen, Zheng Jiang",1,,,[04]__MTU_events___Concubine.loc.tsv
"The Beautiful Beast, Lü Ji",1,,,[04]__MTU_events___Concubine.loc.tsv
The Black Mountain bandits are scattered. ,1,黑山匪徒已作鸟兽散。,,hv_TEXT_effects_pooled_resource.loc.tsv
The Black Mountain bandits make their advance.,1,,黑山匪徒开始进军。,hv_TEXT_unit_abilities.loc.tsv
The Black Mountain bandits make their move.,1,,黑山匪徒开始出动。,hv_TEXT_unit_abilities.loc.tsv
The Black Mountain bandits make their stand.,1,,黑山匪徒摆开阵势。,hv_TEXT_unit_abilities.loc.tsv
"The Black Mountain bandits share a special bond. Together, their boldness knows no bounds.",1,,黑山盗匪们有非常深的兄弟情谊。当他们聚在一起时，勇气倍增。,hv_TEXT_unit_abilities.loc.tsv
The Black Mountain bandits unleash their fury.,1,,黑山匪徒怒不可遏。,hv_TEXT_unit_abilities.loc.tsv
"The Blue Blade, capable of cutting through enemies and their weapons alike, saved Liu Bei’s baby son with Zilong’s expert wielding.",1,,,[02]__MTU_items__Weapons.loc.tsv
"The Brilliant Rogue, Lu Zheng",1,,,[04]__MTU_events___Concubine.loc.tsv
The Cataclysm,1,朝政混乱,,[dummy]__MTU_dummy.loc.tsv
"The Deadly Beauty, Diaochan",1,,,[04]__MTU_events___Concubine.loc.tsv
"The Delicate Flower, Lady Feng",1,,,[04]__MTU_events___Concubine.loc.tsv
The Dragon's Gaze,1,,龙视,hv_TEXT_skills_skill_skill_name_desc.loc.tsv
"The Elder Qiao of the Han Dynasty has two daughters, both of them fames for their beauty and artistic talents. The two daughters, Da Qiao and Xiao Qiao, will move to serve Sun Ce and Zhou Yu.\\n\\n“I deeply admir your prestige. I offer my daughters for marriage.”",1,,,[04]__MTU_events__Common.loc.tsv
The Falcon’s arrows soar through the sky much like the bird of prey it’s named after.,1,,,[02]__MTU_items__Bow.loc.tsv
The Force will be with you... always.,1,,老天保佑！,hv_TEXT_unit_abilities.loc.tsv
"The Formidable Warrior, Ma Yunlu",1,,,[04]__MTU_events___Concubine.loc.tsv
"The Free-Spirited Heroine, Lady Trieu",1,,,[04]__MTU_events___Concubine.loc.tsv
"The Fury of Beihai Assaults are Wu Anguo's answer to the need for shock troops capable of breaking enemy lines. Armed with massive two-handed maces and protected by superior armor, these warriors are few but fearsome, capable of delivering bone-crushing blows to their adversaries. Their presence on the battlefield is a signal of Kong Rong's commitment to maintaining a versatile and powerful military force, ready to unleash devastating assaults on those who threaten Beihai's peace and stability.",1,北海之怒冲锋手乃武安国所属奇袭部队，其任务是冲破敌人防线。手持庞大的双手铁锤，身披优质铠甲，虽人数稀少，但威猛可畏，能对敌人造成毁灭性的打击。他们在战场上代表着孔融维护一支强大军力的决心，随时准备对那些威胁北海和平与稳定的敌人发动毁灭性的冲击。,,hv_TEXT_unit_long_desc.loc.tsv
