Text,Count,Mapped by text,Mapped by pattern,File
Unlocks unit: {{tr:hv_unit_juggernaut}},1,,解鎖單位：{{tr:hv_unit_juggernaut}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_militia_2h_axemen}},1,,解鎖單位：{{tr:hv_unit_militia_2h_axemen}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_militia_scout_cavalry}},1,,解鎖單位：{{tr:hv_unit_militia_scout_cavalry}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_militia_white_tiger_outlaws}},1,,解鎖單位：{{tr:hv_unit_militia_white_tiger_outlaws}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_rapid_tigers}},2,,解鎖單位：{{tr:hv_unit_rapid_tigers}},text/_hvo/hv_TEXT_effects_events.loc
"Unlocks unit: {{tr:hv_unit_sogd_warriors}}, {{tr:hv_unit_sogd_barded_cavalry}}",1,,"解鎖單位：{{tr:hv_unit_sogd_warriors}}, {{tr:hv_unit_sogd_barded_cavalry}}",text/_hvo/hv_TEXT_effects_ceo.loc
Unlocks unit: {{tr:hv_unit_swallow_cavalry}},1,,解鎖單位：{{tr:hv_unit_swallow_cavalry}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_white_horse_fellows}},2,,解鎖單位：{{tr:hv_unit_white_horse_fellows}},text/_hvo/hv_TEXT_effects_ceo.loc
Unlocks unit: {{tr:hv_unit_white_tiger_bandits}},1,,解鎖單位：{{tr:hv_unit_white_tiger_bandits}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_white_tiger_guardsmen}},1,,解鎖單位：{{tr:hv_unit_white_tiger_guardsmen}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_white_tiger_warriors}},1,,解鎖單位：{{tr:hv_unit_white_tiger_warriors}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_xian_chen_ying}},1,,解鎖單位：{{tr:hv_unit_xian_chen_ying}},text/_hvo/hv_TEXT_skills_additional.loc
Unlocks unit: {{tr:hv_unit_xiliang_elite_enforcers}},2,,解鎖單位：{{tr:hv_unit_xiliang_elite_enforcers}},text/_hvo/hv_TEXT_effects_events.loc
Unlocks unit: {{tr:hv_unit_yuan_ji_guards}},2,,解鎖單位：{{tr:hv_unit_yuan_ji_guards}},text/_hvo/hv_TEXT_effects_ceo.loc
Unlocks unit: {{tr:hv_unit_yuan_sword_infantry}},2,,解鎖單位：{{tr:hv_unit_yuan_sword_infantry}},text/_hvo/hv_TEXT_effects_ceo.loc
Unstable Han dynasty,1,漢室式微,,text/_hvo/hv_TEXT_effect_faction.loc
Unstoppable,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Unyielding Earth,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Upon nearby enemy unit routing nearby own units recieve a morale buff.,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Using Furious Beast,13,使用怒獸,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Using Various Weapons, Multi-Role",40,使用多種武器，多重角色,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Using her graceful beauty, she stuns all those around her.",1,她運用美色，迷得周圍所有人動彈不得。,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Veil of Darkness,4,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Venerable Wu,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Vengeance,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"Very High Hit Rate, Very Low Damage",10,命中率非常高，傷害非常低,,text/_hvo/hv_TEXT_unit_ui_group_t1.loc
"Very Long Range, High Armour-Piercing Damage, Very Slow Reload",6,超遠距，穿甲傷害高，射擊速率非常慢,,text/_hvo/hv_TEXT_unit_ui_group_t1_VM.loc
Veteran Militia Cavalry,1,,老練義勇騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Vigilante ,2,,,text/_hvo/hv_TEXT_building.loc
Vigilante Barracks,1,,,text/_hvo/hv_TEXT_building.loc
Vigilante Posts,1,,,text/_hvo/hv_TEXT_building.loc
Vigilantes patrol the region and harass enemy armies.,1,巡守衛隊在此地域巡邏，騷擾敵軍。,,text/_hvo/hv_TEXT_building.loc
Virtous Noblemen,1,名門賢士,,text/_hvo/hv_TEXT_unit_text_replacements.loc
"Virtue cannot be acquired, only nurtured.",1,,,text/_hvo/hv_TEXT_skills_basic.loc
Wall of Steel,7,,,text/_hvo/hv_TEXT_unit_abilities.loc
Wandering Artisans,1,游方藝匠,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Warehouse,1,,,text/_hvo/hv_TEXT_building.loc
Warlord,4,諸侯,,text/_hvo/hv_TEXT_cb_loadout.loc
Warning Shot,2,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Warrior Monks,1,武僧,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Warrior Without Equal,1,無雙猛士,,text/_hvo/hv_TEXT_cb_loadout.loc
Warriors of Danyang,1,丹陽戰士,,text/_hvo/hv_TEXT_events.loc
Warriors of Jingchu,1,荊楚戰士,,text/_hvo/hv_TEXT_events.loc
Warriors of Xiliang,1,西涼戰士,,text/_hvo/hv_TEXT_events.loc
Wars are a costly endeavour and one cannot hope to end this chaos without a sizable treasury. Show all under heaven that you possess China's wealth.,6,興師十萬，日费千金。國用不足則不能平亂。掌控舉國之財，而後昭示天下。,,text/_hvo/hv_TEXT_events.loc
Way of the Wind,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
We are reaping the benefits of military rule.,1,軍事統治已成效斐然。,,text/_hvo/hv_TEXT_effects_pooled_resource.loc
"We have contacted the Xiongnu and verified that the kidnapped woman is indeed Cai Yan. She has become the concubine of a Xiongnu chieftain. However, the Xiongnu offer to release Cai Yan for a significant sum of gold.",1,吾人已與匈奴聯係，被綁架的女子確爲已被匈奴王納爲小妾的蔡琰。匈奴提議，可以重金將此女贖回。,,text/_hvo/hv_TEXT_events.loc
We have gathered warriors from nearby nomadic peoples to form a powerful cavalry unit. These formidable cataphracts will crush your enemies.,1,我們從附近游牧民族召集戰士，組成了一支强健騎兵。這些令人可畏的鐵甲騎兵將衝垮你的敵人。,,text/_hvo/hv_TEXT_events.loc
We're barely keeping our cavalry supplied. ,1,勉强能供應我們的騎兵。,,text/_hvo/hv_TEXT_effects_pooled_resource.loc
We've run into problems paying the troops with the new coin. We have no choice but to wait for soldiers to adjust to the new standard.,1,由於新幣發行，分發軍餉時出現問題。我們別無選擇，只能等到士兵們適應新的標準。,,text/_hvo/hv_TEXT_events.loc
We've run into problems purchasing grain with the new coin. We have no choice but to wait for farmers to adjust to the new standard.,1,由於新幣發行，買糧時出現問題。我們別無選擇，只能等到農民們適應新的標準。,,text/_hvo/hv_TEXT_events.loc
Wei Yan,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
Wen Chou,1,文醜,,text/_hvo/hv_TEXT_cb_loadout.loc
"What kind of men are these, who are not soldiers, yet wear elite armour? Bloody men, who have earned their weaponry through victory and pillaging.",1,這些人并非軍士，卻穿著精良的鎧甲。他們的裝備來自於血腥的勝利和洗劫。,,text/_hvo/hv_TEXT_unit_desc.loc
"What you do not wish upon yourself, extend not to others.",1,,,text/_hvo/hv_TEXT_skills_basic.loc
"When fighting against or duelling other heroes on the battlefield, they will find their skill and prowess much improved.",1,,,text/_hvo/hv_TEXT_unit_abilities.loc
"When the victim was aware of what had happened, it must have already been a serious situation.",1,等到被害者明白過來，就已爲時已晚。,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"When unequipped, the upkeep cost of the units unlocked by this follower will increase.",1,未裝備時，該隨從解鎖的單位的維護費用會增加。,,text/_hvo/hv_TEXT_effects_ceo.loc
"When weakest, Dian Wei unleashes his true power!",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"Where the militia of the Han are pressed into service out of obligation, the Yellow Turban zealots rise to fight because it is the only way to carve a better future for the people. \\n\\n Their fierce determination makes them more effective than standard militia. They charge into battle, lightly-armoured and equipped with explosive materials, ready to rend asunder any who doubt or question the Way.",1,,,text/_hvo/hv_TEXT_unit_desc.loc
"Whereas some cavalry bring a primal, instantly shattering force to the battlefield, other mounted warriors are suited to the slower burn, embroiling themselves in the melee and staying to continue inflicting casualties. \\n\\n Whilst they get less power on the charge, their destructive capability increases dramatically once they begin hacking away at foes.",1,,,text/_hvo/hv_TEXT_unit_long_desc.loc
"Whether from the bodies of fallen enemies, or awarded for gallant behaviour, these [[b]]trophies[[/b]] reward an [[b]]aggressive approach[[/b]] to this faction.",1,,,text/_hvo/hv_TEXT_frontend_features.loc
"Whether near or from afar, these soldiers shall bring justice to any who would threaten their prince.",1,無論遠近，這些士卒都要為任何威脅他們主公的人討回公道。 ,,text/_hvo/hv_TEXT_unit_desc.loc
"Whether through hooking, or hacking, axes have a unique ability to reduce the effectiveness of shields.",1,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
"Whilst all Yellow Turban warriors are happy to wade into the heart of battle, the Gallants of the People were made to hold the frontline against enemies - to be anywhere else would be to waste their talent and ardour. \\n\\n They are heavily-armoured, though not as heavily plated as some other warriors, yet with great axe they are able to push back the advancing foe whilst deflecting blows. Where their mail may falter, their fanaticism never will.",1,,,text/_hvo/hv_TEXT_unit_desc.loc
Whistling arrows,1,,,text/_hvo/hv_TEXT_unit_ui_bullet.loc
White Feathers,1,白毦兵,,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Horse Fellows,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Horse Fellows Officer,1,白馬義從士官,,text/_hvo/hv_TEXT_effects_ceo.loc
White Horse Fellows Shot,3,,,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
White Tiger,5,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
White Tiger Bandits,1,,白虎盗贼,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Tiger Guardsmen,1,,白虎衛兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Tiger Strays,1,,白虎流浪兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Tiger Tamers,1,,白虎馴獸師,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Wave Horsemen,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
White Wave Veterans,1,,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Whitewater,4,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Wildfire Raider,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Win a battle where one of your generals personally kills 300 or more soldiers,2,贏得一場您的一名將領親自殺敵三百人的戰鬥,,text/_hvo/!hv_TEXT_system.loc
Win before [[b]][[{{CcoBattleDuel:FormatTime(TargetTimeRemaining)}}]][[/b]],1,在[[b]]{{CcoBattleDuel:FormatTime(TargetTimeRemaining)}}[[/b]]內獲勝,,text/_hvo/hv_TEXT_etc.loc
Wind of the North,3,北風,,text/_hvo/hv_TEXT_unit_abilities.loc
Wisdom of the River,3,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Wisdom of the Waterfall,6,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
"With Hand-ji and shield, these Xiliang warriors will bring death to the enemy.",1,佩戴盾與手戟，這些西涼勇士為敵人帶來殺身之禍。,,text/_hvo/hv_TEXT_unit_desc.loc
"With a mighty cleave, Zhang Fei rends his foes' defences.",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With a mighty sweep, Lü Bu strikes all around him.",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With a shout, this man spurs on their horse. The warrior can plough into enemies with such force that scores of men go flying.",2,此人高呼一聲，策馬飛奔。他衝入敵陣的勁道之強，足以將大批士兵一舉震飛。,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With a single blow, Guan Yu rends his enemy asunder!",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With a single shot, The shooter brings death.",2,此射手只消一擊便能取人性命。,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
"With calm, steely resolve, attacks are better deflected.",2,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With club in hand, the desperate shall make a fortune and name for themselves, or die trying.",1,,,text/_hvo/hv_TEXT_unit_desc.loc
With each volley their shots become ever more powerful and accurate.,1,,,text/_hvo/hv_TEXT_unit_abilities.loc
"With her graceful beauty, she stuns all around her.",1,她運用美色，迷得周圍所有人動彈不得。,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
"With no knowledge of what cannot be done, you will accomplish great things.",1,,,text/_hvo/hv_TEXT_skills_basic.loc
"With skin of earth, arrows rebound, harmless.",6,,,text/_hvo/hv_TEXT_skills_skill_ability__historical.loc
"With sword and shield, these Xiliang horsemen will strike fear into the foe.",1,佩戴劍盾，這些西涼騎兵令敵軍不寒而慄。,,text/_hvo/hv_TEXT_unit_desc.loc
"With the many wars that ravage China, militias everywhere have sprung up to defend their home and livelihood from bandits, yellow turbans, and invading warlords. Tempered by hard-won experience, these men have become adepts at war by survival.  Equally skilled in melee as with the bow, they over time bought horses to level the playing field with the more professional troops they often face. Many of these veterans now flock to the banners of the warlords, providing a rapid response force fit for a variety of situations.",1,,,text/_hvo/hv_TEXT_unit_long_desc.loc
With these numbers you can accomplish great things.,1,兵多將廣，可成大事。,,text/_hvo/hv_TEXT_effects_pooled_resource.loc
Wolf,5,,,text/_hvo/hv_TEXT_skills_skill_ability_name_desc.loc
Wuhuan Cavalry,1,,烏桓騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Wuhuan Lancer Cataphracts,1,,烏桓長槍鐵甲騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Wuhuan Riding Skill,3,烏桓騎術,,text/_hvo/hv_TEXT_unit_abilities.loc
Wuhuan Tribal Camp,1,,,text/_hvo/hv_TEXT_building.loc
Wuhuan Tribal Herd,1,,,text/_hvo/hv_TEXT_building.loc
Wuhuan Tribe,3,,,text/_hvo/hv_TEXT_building.loc
Wuhuan horsemanship is unparalleled.,1,烏桓馬術天下無雙。,,text/_hvo/hv_TEXT_unit_abilities.loc
Xiahou Dun,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
"Xiahou Dun fights best in the thick of it, but may lose his composure.",1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Xiahou Yuan,1,,,text/_hvo/hv_TEXT_cb_loadout.loc
Xian Chen Ying,1,陷陣營,,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xianbei Mounted Archers,1,,鮮卑弓騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiezhi Roar,1,,,text/_hvo/hv_TEXT_skills_skill_skill_name_desc.loc
Xiliang Buqu Crossbowmen,1,,西涼部曲弩兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Hand-Ji Infantry,1,,西涼部曲手戟兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Ji Infantry,1,,西涼部曲戟兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Lancer Cavalry,1,,西涼部曲槍騎,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Mounted Archers,1,,西涼部曲弓騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Repeating Crossbowmen,1,,西涼部曲連弩兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Sabre Cavalry,1,,西涼部曲刀騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Buqu Spearmen,1,,西涼部曲長槍兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Elite Assault Cavalry,1,,西涼精銳突擊騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Elite Crossbowmen,1,,西涼精銳弩兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Elite Ji Cavalry,1,,西涼精銳戟騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
Xiliang Elite Lancer Cataphracts,1,,西涼精銳長槍鐵甲騎兵,text/_hvo/hv_TEXT_unit_text_replacements.loc
