Text,Mapped,Count,Override (manual),Override (pattern),C1,Unit type,Unit name,Unit key,Old,File,Duplicated,zhtw
Vigilante ,,0,,,,,,,,,FALSE,TRUE
Vigilante Barracks,,0,,,,,,,,,FALSE,TRUE
Vigilante Posts,,0,,,,,,,,,FALSE,TRUE
Vigilantes patrol the region and harass enemy armies.,巡守衛隊在此地域巡邏，騷擾敵軍。,0,巡守衛隊在此地域巡邏，騷擾敵軍。,,,,,,,,FALSE,TRUE
Virtous Noblemen,名門賢士,0,名門賢士,,,,,,,,FALSE,TRUE
"Virtue cannot be acquired, only nurtured.",,0,,,,,,,,,FALSE,TRUE
Wall of Steel,,0,,,,,,,,,FALSE,TRUE
Wandering Artisans,游方藝匠,0,游方藝匠,,,,,,,,FALSE,TRUE
Warehouse,,0,,,,,,,,,FALSE,TRUE
Warlord,諸侯,0,諸侯,,,,,,,,FALSE,TRUE
Warning Shot,,0,,,,,,,,,FALSE,TRUE
Warrior Monks,武僧,0,武僧,,,,,,,,FALSE,TRUE
Warrior Without Equal,無雙猛士,0,無雙猛士,,,,,,,,FALSE,TRUE
Warriors of Danyang,丹陽戰士,0,丹陽戰士,,,,,,,,FALSE,TRUE
Warriors of Jingchu,荊楚戰士,0,荊楚戰士,,,,,,,,FALSE,TRUE
Warriors of Xiliang,西涼戰士,0,西涼戰士,,,,,,,,FALSE,TRUE
Wars are a costly endeavour and one cannot hope to end this chaos without a sizable treasury. Show all under heaven that you possess China's wealth.,興師十萬，日费千金。國用不足則不能平亂。掌控舉國之財，而後昭示天下。,0,興師十萬，日费千金。國用不足則不能平亂。掌控舉國之財，而後昭示天下。,,,,,,,,FALSE,TRUE
Way of the Wind,,0,,,,,,,,,FALSE,TRUE
We are reaping the benefits of military rule.,軍事統治已成效斐然。,0,軍事統治已成效斐然。,,,,,,,,FALSE,TRUE
"We have contacted the Xiongnu and verified that the kidnapped woman is indeed Cai Yan. She has become the concubine of a Xiongnu chieftain. However, the Xiongnu offer to release Cai Yan for a significant sum of gold.",吾人已與匈奴聯係，被綁架的女子確爲已被匈奴王納爲小妾的蔡琰。匈奴提議，可以重金將此女贖回。,0,吾人已與匈奴聯係，被綁架的女子確爲已被匈奴王納爲小妾的蔡琰。匈奴提議，可以重金將此女贖回。,,,,,,,,FALSE,TRUE
We have gathered warriors from nearby nomadic peoples to form a powerful cavalry unit. These formidable cataphracts will crush your enemies.,我們從附近游牧民族召集戰士，組成了一支强健騎兵。這些令人可畏的鐵甲騎兵將衝垮你的敵人。,0,我們從附近游牧民族召集戰士，組成了一支强健騎兵。這些令人可畏的鐵甲騎兵將衝垮你的敵人。,,,,,,,,FALSE,TRUE
We're barely keeping our cavalry supplied. ,勉强能供應我們的騎兵。,0,勉强能供應我們的騎兵。,,,,,,,,FALSE,TRUE
We've run into problems paying the troops with the new coin. We have no choice but to wait for soldiers to adjust to the new standard.,由於新幣發行，分發軍餉時出現問題。我們別無選擇，只能等到士兵們適應新的標準。,0,由於新幣發行，分發軍餉時出現問題。我們別無選擇，只能等到士兵們適應新的標準。,,,,,,,,FALSE,TRUE
We've run into problems purchasing grain with the new coin. We have no choice but to wait for farmers to adjust to the new standard.,由於新幣發行，買糧時出現問題。我們別無選擇，只能等到農民們適應新的標準。,0,由於新幣發行，買糧時出現問題。我們別無選擇，只能等到農民們適應新的標準。,,,,,,,,FALSE,TRUE
Wei Yan,,0,,,,,,,,,FALSE,TRUE
Wen Chou,文醜,0,文醜,,,,,,,,FALSE,TRUE
"What kind of men are these, who are not soldiers, yet wear elite armour? Bloody men, who have earned their weaponry through victory and pillaging.",這些人并非軍士，卻穿著精良的鎧甲。他們的裝備來自於血腥的勝利和洗劫。,0,這些人并非軍士，卻穿著精良的鎧甲。他們的裝備來自於血腥的勝利和洗劫。,,,,,,,,FALSE,TRUE
"What you do not wish upon yourself, extend not to others.",,0,,,,,,,,,FALSE,TRUE
"When fighting against or duelling other heroes on the battlefield, they will find their skill and prowess much improved.",,0,,,,,,,,,FALSE,TRUE
"When the victim was aware of what had happened, it must have already been a serious situation.",等到被害者明白過來，就已爲時已晚。,0,等到被害者明白過來，就已爲時已晚。,,,,,,,,FALSE,TRUE
"When unequipped, the upkeep cost of the units unlocked by this follower will increase.",未裝備時，該隨從解鎖的單位的維護費用會增加。,0,未裝備時，該隨從解鎖的單位的維護費用會增加。,,,,,,,,FALSE,TRUE
"When weakest, Dian Wei unleashes his true power!",,0,,,,,,,,,FALSE,TRUE
"Where the militia of the Han are pressed into service out of obligation, the Yellow Turban zealots rise to fight because it is the only way to carve a better future for the people. \\n\\n Their fierce determination makes them more effective than standard militia. They charge into battle, lightly-armoured and equipped with explosive materials, ready to rend asunder any who doubt or question the Way.",,0,,,,,,,,,FALSE,TRUE
"Whereas some cavalry bring a primal, instantly shattering force to the battlefield, other mounted warriors are suited to the slower burn, embroiling themselves in the melee and staying to continue inflicting casualties. \\n\\n Whilst they get less power on the charge, their destructive capability increases dramatically once they begin hacking away at foes.",,0,,,,,,,,,FALSE,TRUE
"Whether from the bodies of fallen enemies, or awarded for gallant behaviour, these [[b]]trophies[[/b]] reward an [[b]]aggressive approach[[/b]] to this faction.",,0,,,,,,,,,FALSE,TRUE
"Whether near or from afar, these soldiers shall bring justice to any who would threaten their prince.",無論遠近，這些士卒都要為任何威脅他們主公的人討回公道。 ,0,無論遠近，這些士卒都要為任何威脅他們主公的人討回公道。 ,,,,,,,,FALSE,TRUE
"Whether through hooking, or hacking, axes have a unique ability to reduce the effectiveness of shields.",,0,,,,,,,,,FALSE,TRUE
"Whilst all Yellow Turban warriors are happy to wade into the heart of battle, the Gallants of the People were made to hold the frontline against enemies - to be anywhere else would be to waste their talent and ardour. \\n\\n They are heavily-armoured, though not as heavily plated as some other warriors, yet with great axe they are able to push back the advancing foe whilst deflecting blows. Where their mail may falter, their fanaticism never will.",,0,,,,,,,,,FALSE,TRUE
Whistling arrows,,0,,,,,,,,,FALSE,TRUE
White Feathers,白毦兵,0,白毦兵,,,,,,,,FALSE,TRUE
White Horse Fellows,,0,,,,,,,,,FALSE,TRUE
White Horse Fellows Officer,白馬義從士官,0,白馬義從士官,,,,,,,,FALSE,TRUE
White Horse Fellows Shot,,0,,,,,,,,,FALSE,TRUE
White Tiger,,0,,,,,,,,,FALSE,TRUE
White Tiger Bandits,白虎盗贼,0,,,,,,,,,FALSE,TRUE
White Tiger Guardsmen,白虎衛兵,0,,,,,,,,,FALSE,TRUE
White Tiger Strays,白虎流浪兵,0,,,,,,,,,FALSE,TRUE
White Tiger Tamers,白虎馴獸師,0,,,,,,,,,FALSE,TRUE
White Wave Horsemen,,0,,,,,,,,,FALSE,TRUE
White Wave Veterans,,0,,,,,,,,,FALSE,TRUE
Whitewater,,0,,,,,,,,,FALSE,TRUE
Wildfire Raider,,0,,,,,,,,,FALSE,TRUE
Win a battle where one of your generals personally kills 300 or more soldiers,贏得一場您的一名將領親自殺敵三百人的戰鬥,0,贏得一場您的一名將領親自殺敵三百人的戰鬥,,,,,,,,FALSE,TRUE
Win before [[b]][[{{CcoBattleDuel:FormatTime(TargetTimeRemaining)}}]][[/b]],在[[b]]{{CcoBattleDuel:FormatTime(TargetTimeRemaining)}}[[/b]]內獲勝,0,在[[b]]{{CcoBattleDuel:FormatTime(TargetTimeRemaining)}}[[/b]]內獲勝,,,,,,,,FALSE,TRUE
Wind of the North,北風,0,北風,,,,,,,,FALSE,TRUE
Wisdom of the River,,0,,,,,,,,,FALSE,TRUE
Wisdom of the Waterfall,,0,,,,,,,,,FALSE,TRUE
"With Hand-ji and shield, these Xiliang warriors will bring death to the enemy.",佩戴盾與手戟，這些西涼勇士為敵人帶來殺身之禍。,0,佩戴盾與手戟，這些西涼勇士為敵人帶來殺身之禍。,,,,,,,,FALSE,TRUE
"With a mighty cleave, Zhang Fei rends his foes' defences.",,0,,,,,,,,,FALSE,TRUE
"With a mighty sweep, Lü Bu strikes all around him.",,0,,,,,,,,,FALSE,TRUE
"With a shout, this man spurs on their horse. The warrior can plough into enemies with such force that scores of men go flying.",此人高呼一聲，策馬飛奔。他衝入敵陣的勁道之強，足以將大批士兵一舉震飛。,0,此人高呼一聲，策馬飛奔。他衝入敵陣的勁道之強，足以將大批士兵一舉震飛。,,,,,,,,FALSE,TRUE
"With a single blow, Guan Yu rends his enemy asunder!",,0,,,,,,,,,FALSE,TRUE
"With a single shot, The shooter brings death.",此射手只消一擊便能取人性命。,0,此射手只消一擊便能取人性命。,,,,,,,,FALSE,TRUE
"With calm, steely resolve, attacks are better deflected.",,0,,,,,,,,,FALSE,TRUE
"With club in hand, the desperate shall make a fortune and name for themselves, or die trying.",,0,,,,,,,,,FALSE,TRUE
With each volley their shots become ever more powerful and accurate.,,0,,,,,,,,,FALSE,TRUE
"With her graceful beauty, she stuns all around her.",她運用美色，迷得周圍所有人動彈不得。,0,她運用美色，迷得周圍所有人動彈不得。,,,,,,,,FALSE,TRUE
"With no knowledge of what cannot be done, you will accomplish great things.",,0,,,,,,,,,FALSE,TRUE
"With skin of earth, arrows rebound, harmless.",,0,,,,,,,,,FALSE,TRUE
"With sword and shield, these Xiliang horsemen will strike fear into the foe.",佩戴劍盾，這些西涼騎兵令敵軍不寒而慄。,0,佩戴劍盾，這些西涼騎兵令敵軍不寒而慄。,,,,,,,,FALSE,TRUE
"With the many wars that ravage China, militias everywhere have sprung up to defend their home and livelihood from bandits, yellow turbans, and invading warlords. Tempered by hard-won experience, these men have become adepts at war by survival.  Equally skilled in melee as with the bow, they over time bought horses to level the playing field with the more professional troops they often face. Many of these veterans now flock to the banners of the warlords, providing a rapid response force fit for a variety of situations.",,0,,,,,,,,,FALSE,TRUE
With these numbers you can accomplish great things.,兵多將廣，可成大事。,0,兵多將廣，可成大事。,,,,,,,,FALSE,TRUE
Wolf,,0,,,,,,,,,FALSE,TRUE
Wuhuan Cavalry,烏桓騎兵,0,,,,,,,,,FALSE,TRUE
Wuhuan Lancer Cataphracts,烏桓長槍鐵甲騎兵,0,,,,,,,,,FALSE,TRUE
Wuhuan Riding Skill,烏桓騎術,0,烏桓騎術,,,,,,,,FALSE,TRUE
Wuhuan Tribal Camp,,0,,,,,,,,,FALSE,TRUE
Wuhuan Tribal Herd,,0,,,,,,,,,FALSE,TRUE
Wuhuan Tribe,,0,,,,,,,,,FALSE,TRUE
Wuhuan horsemanship is unparalleled.,烏桓馬術天下無雙。,0,烏桓馬術天下無雙。,,,,,,,,FALSE,TRUE
Xiahou Dun,,0,,,,,,,,,FALSE,TRUE
"Xiahou Dun fights best in the thick of it, but may lose his composure.",,0,,,,,,,,,FALSE,TRUE
Xiahou Yuan,,0,,,,,,,,,FALSE,TRUE
Xian Chen Ying,陷陣營,0,陷陣營,,,,,,,,FALSE,TRUE
Xianbei Mounted Archers,鮮卑弓騎兵,0,,,,,,,,,FALSE,TRUE
Xiezhi Roar,,0,,,,,,,,,FALSE,TRUE
Xiliang Buqu Crossbowmen,西涼部曲弩兵,0,,,,,,,,,FALSE,TRUE
Xiliang Buqu Hand-Ji Infantry,西涼部曲手戟兵,0,,,,,,,,,FALSE,TRUE
Xiliang Buqu Ji Infantry,西涼部曲戟兵,0,,,,,,,,,FALSE,TRUE
Xiliang Buqu Lancer Cavalry,西涼部曲槍騎,0,,,,,,,,,FALSE,TRUE
Xiliang Buqu Mounted Archers,西涼部曲弓騎兵,0,,,,,,,,,FALSE,TRUE
Xiliang Buqu Repeating Crossbowmen,西涼部曲連弩兵,0,,,,,,,,,FALSE,TRUE
Xiliang Buqu Sabre Cavalry,西涼部曲刀騎兵,0,,,,,,,,,FALSE,TRUE
Xiliang Buqu Spearmen,西涼部曲長槍兵,0,,,,,,,,,FALSE,TRUE
Xiliang Elite Assault Cavalry,西涼精銳突擊騎兵,0,,,,,,,,,FALSE,TRUE
Xiliang Elite Crossbowmen,西涼精銳弩兵,0,,,,,,,,,FALSE,TRUE
Xiliang Elite Ji Cavalry,西涼精銳戟騎兵,0,,,,,,,,,FALSE,TRUE
Xiliang Elite Lancer Cataphracts,西涼精銳長槍鐵甲騎兵,0,,,,,,,,,FALSE,TRUE
Xiliang Elite Spearmen,西涼精銳長槍兵,0,,,,,,,,,FALSE,TRUE
Xiliang Elite Zhanmajian Infantry,西涼精銳斬馬劍兵,0,,,,,,,,,FALSE,TRUE
Xiongnu Javelineer,匈奴擲鋋兵,0,,,,,,,,,FALSE,TRUE
Xiongnu Lancer Cataphracts,匈奴長槍鐵甲騎兵,0,,,,,,,,,FALSE,TRUE
Xiongnu Mounted Archers,匈奴弓騎兵,0,,,,,,,,,FALSE,TRUE
Xiongnu Tribal Camp,,0,,,,,,,,,FALSE,TRUE
Xiongnu Tribal Herd,,0,,,,,,,,,FALSE,TRUE
Xiongnu Tribe,,0,,,,,,,,,FALSE,TRUE
Xu Chu,,0,,,,,,,,,FALSE,TRUE
Xu Huang,,0,,,,,,,,,FALSE,TRUE
Xun You,,0,,,,,,,,,FALSE,TRUE
Xun Yu,,0,,,,,,,,,FALSE,TRUE
Xun Yu has the power to influence the emperor. No one doubts his reputation.,,0,,,,,,,,,FALSE,TRUE
Yan Baihu,,0,,,,,,,,,FALSE,TRUE
Yan Baihu can recruit generic [[b]]Han units[[/b]] with Bandit Network.,嚴白虎可通過盜賊人脈招募普通 [[b]]漢軍單位[[/b]]。,0,嚴白虎可通過盜賊人脈招募普通 [[b]]漢軍單位[[/b]]。,,,,,,,,FALSE,TRUE
Yan Baihu may now recruit {{tr:hv_unit_white_tiger_warriors}}.,嚴白虎現可招募{{tr:hv_unit_white_tiger_warriors}}。,0,嚴白虎現可招募{{tr:hv_unit_white_tiger_warriors}}。,,,,,,,,FALSE,TRUE
Yan Liang,顏良,0,顏良,,,,,,,,FALSE,TRUE
Yan Yu,,0,,,,,,,,,FALSE,TRUE
Yaoguai Hunters,,0,,,,,,,,,FALSE,TRUE
Ye Overwatch Vanguards,鄴城守望先鋒,0,鄴城守望先鋒,,,,,,,,FALSE,TRUE
Ye Shock Vanguards,鄴城突擊先鋒,0,鄴城突擊先鋒,,,,,,,,FALSE,TRUE
Years of fighting have solidified the faith these soldiers have in each other.,軍團的成員皆長年共處的夥伴，對彼此充滿了信念。,0,軍團的成員皆長年共處的夥伴，對彼此充滿了信念。,,,,,,,,FALSE,TRUE
Years of fighting the steppe tribes have shaped these Xiliang spear-riders into a deadly force.,草原部落多年的戰鬥已將這些西涼騎兵塑造成了一支致命的力量。,0,草原部落多年的戰鬥已將這些西涼騎兵塑造成了一支致命的力量。,,,,,,,,FALSE,TRUE
Yellow Dragons,,0,,,,,,,,,FALSE,TRUE
Yellow Sky Heralds,,0,,,,,,,,,FALSE,TRUE
Yellow Turban Archers,,0,,,,,,,,,FALSE,TRUE
Yellow Turban Cult,黃巾教派,0,黃巾教派,,,,,,,,FALSE,TRUE
Yellow Turban Hall,黃巾朝堂,0,黃巾朝堂,,,,,,,,FALSE,TRUE
Yellow Turban Horsemen,,0,,,,,,,,,FALSE,TRUE
Yellow Turban Lodge,黃巾旅站,0,黃巾旅站,,,,,,,,FALSE,TRUE
Yellow Turban Spearmen,,0,,,,,,,,,FALSE,TRUE
Yellow Turban Synod,黃巾教殿,0,黃巾教殿,,,,,,,,FALSE,TRUE
Yellow Turban Warband,黃巾軍,0,黃巾軍,,,,,,,,FALSE,TRUE
Yellow Turban Warriors,,0,,,,,,,,,FALSE,TRUE
Yellow Turbans Captain,黃巾軍校尉,0,,,,,,,,,FALSE,TRUE
You Shi,游師騎兵,0,游師騎兵,,,,,,,,FALSE,TRUE
You agree with your men and prepare to descend.,你同意下人的意見，準備下山。,0,你同意下人的意見，準備下山。,,,,,,,,FALSE,TRUE
You allow them to join your cause. ,收納他們加入旗下。,0,收納他們加入旗下。,,,,,,,,FALSE,TRUE
You are rather taken with a fine steed.,您被一匹好馬吸引住了。,0,您被一匹好馬吸引住了。,,,,,,,,FALSE,TRUE
You are rather taken with a peculiar sword.,您被一柄怪劍吸引住了。,0,您被一柄怪劍吸引住了。,,,,,,,,FALSE,TRUE
You are royal. Act like it.,,0,,,,,,,,,FALSE,TRUE
You are the only one who can bring lasting peace to China. Everyone must obey your will.,,0,,,,,,,,,FALSE,TRUE
You can't go back empty-handed.,不能空手而歸。,0,不能空手而歸。,,,,,,,,FALSE,TRUE
You can't target yourself. ,不能指向自己。 ,0,不能指向自己。 ,,,,,,,,FALSE,TRUE
You decide not to avail yourself of their wares.,你決定不買他們的貨品。,0,你決定不買他們的貨品。,,,,,,,,FALSE,TRUE
You do not have the prerequisite: %S.,您沒有所需的：%S。,0,您沒有所需的：%S。,,,,,,,,FALSE,TRUE
You do not make deals with barbarians.,不與蠻夷交易。,0,不與蠻夷交易。,,,,,,,,FALSE,TRUE
"You give up the hunt and return. However, for reasons unknown, the monster attacks stopped.",您放棄了狩獵，回去了。然而不知爲何，怪獸從此不再攻擊。,0,您放棄了狩獵，回去了。然而不知爲何，怪獸從此不再攻擊。,,,,,,,,FALSE,TRUE
You have acquired a tally that grants its bearer the authority to command Danyang troops.,您獲得一張可指揮丹陽部隊的兵符。,0,您獲得一張可指揮丹陽部隊的兵符。,,,,,,,,FALSE,TRUE
You have acquired a tally that grants its bearer the authority to command Jingchu troops.,您獲得一張可指揮荊楚部隊的兵符。,0,您獲得一張可指揮荊楚部隊的兵符。,,,,,,,,FALSE,TRUE
You have barely any influence.,沒有多少影響力。,0,沒有多少影響力。,,,,,,,,FALSE,TRUE
You hire a Sogdian mercenary group.,您雇傭了一隊粟特傭兵。,0,您雇傭了一隊粟特傭兵。,,,,,,,,FALSE,TRUE
You may now recruit Danyang units,您現在可以招募：丹陽單位,0,,,,,,,,,FALSE,TRUE
You may now recruit Ironfist Cavalry,您現在可以招募：鐵拳騎兵,0,,,,,,,,,FALSE,TRUE
You may now recruit Jingchu units,您現在可以招募：荊楚單位,0,,,,,,,,,FALSE,TRUE
You may now recruit Xiliang units,您現在可以招募：西涼單位,0,,,,,,,,,FALSE,TRUE
"You may now recruit {{tr:hv_unit_qingzhou_hand_ji_infantry}}, {{tr:hv_unit_qingzhou_2h_axe_infantry}}, {{tr:hv_unit_qingzhou_raider_cavalry}}.",您現在可以招募：{{tr:hv_unit_qingzhou_hand_ji_infantry}}，{{tr:hv_unit_qingzhou_2h_axe_infantry}}，{{tr:hv_unit_qingzhou_raider_cavalry}}。,0,您現在可以招募：{{tr:hv_unit_qingzhou_hand_ji_infantry}}，{{tr:hv_unit_qingzhou_2h_axe_infantry}}，{{tr:hv_unit_qingzhou_raider_cavalry}}。,,,,,,,,FALSE,TRUE
You may now recruit {{tr:hv_unit_warrior_monks}},您現在可以招募：{{tr:hv_unit_warrior_monks}},0,,,,,,,,,FALSE,TRUE
You may now recruit {{tr:hv_unit_white_tiger_warriors}},您現在可以招募：{{tr:hv_unit_white_tiger_warriors}},0,,,,,,,,,FALSE,TRUE
