Short Key,Key,Text,Tooltip,File
,unit_ability_types_onscreen_name_hv_ability_energy_of_blackmountain,Passive Ability,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_energy_of_blackmountain,The Black Mountain bandits make their move.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_energy_of_blackmountain,Energy of Black Mountain,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_frenzy,Frenzy,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_frenzy,Frenzy,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_frenzy,Passive Ability,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_frenzy,Some care not for their own personal safety and so work themselves into a whirlwind of destruction and mindless violence!,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_frenzy,Frenzy,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_desperate_resistance,Desperate Stand,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_desperate_resistance,Desperate Stand,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_desperate_resistance,Passive Ability,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_desperate_resistance,I have no choice but to pretend that I am a warrior who knows no fear.,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_desperate_resistance,Desperate Stand,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_retreat_cover,Retreat Cover,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_retreat_cover,Retreat Cover,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_retreat_cover,Passive Ability,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_retreat_cover,Covers ally troops to retreat safely.,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_retreat_cover,Retreat Cover,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
#VALUE!,,,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_3k_main_ability_imperious_presence,Cao Cao's presence dampens the enemy's will.,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,character_skills_localised_description_3k_main_skill_special_ability_earth_imperious_presence,Cao Cao's presence dampens the enemy's will.,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_yuan_caltrops,Caltrops,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_yuan_caltrops,Caltrops,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_yuan_caltrops,Active Buff,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_yuan_caltrops,"Simple nut husks, once trodden upon, cause extreme pain and slow movement.",FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_yuan_caltrops,Caltrops,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_yuan_smokescreen,Smoke Screen,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_yuan_smokescreen,Smoke Screen,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_yuan_smokescreen,Active Buff,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_yuan_smokescreen,"Thick plumes of smoke obscure line of sight, making units seem temporarily invisible.",FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_yuan_smokescreen,Smoke Screen,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_eight_talent_defence,Martial Prowess,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_eight_talent_defence,Martial Prowess,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_eight_talent_defence,Passive Ability,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_eight_talent_defence,They excel as warriors having trained in martial disciplines.,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_eight_talent_defence,Martial Prowess,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_formation_pike_wall_eight_talents,Pike Wall - Ji Guards of the Eight Talents,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_formation_pike_wall_eight_talents,Pike Wall - Ji Guards of the Eight Talents,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_formation_pike_wall_eight_talents,Pike Wall - Ji Guards of the Eight Talents,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_formation_pike_wall_eight_talents,Mobile Infantry Formation,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_formation_pike_wall_eight_talents,The unit presents a wall of spear-points to the enemy - a strong formation that allows the unit to advance slowly but safely whilst defending against charges.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_bulwark,Defence Hardened,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_bulwark,Defence Hardened,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_bulwark,Active Ability,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_bulwark,Defense is the best attack.,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_bulwark,Defence Hardened,FALSE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_ability_young_blood,Young Blood,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_ability_young_blood,Young Blood,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_ability_young_blood,Passive Buff,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_ability_young_blood,Immature but passionate.,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_ability_young_blood,Young Blood,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_formation_ranged_hollowed_square,Hollowed Square (Ranged),TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_formation_ranged_hollowed_square,Hollowed Square (Ranged),TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_formation_ranged_hollowed_square,Hollowed Square (Ranged),TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_formation_ranged_hollowed_square,Static Infantry Formation,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_formation_ranged_hollowed_square,"The unit forms into a hollow square, presenting spears and pikes to any attacker - particularly cavalry - on all four sides.",TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_localised_description_hv_formation_shock_loose_cavalry_no_requirement,Loose and Charge (Cavalry),TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_formation_shock_loose_cavalry_no_requirement,Loose and Charge (Cavalry),TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,special_ability_phases_onscreen_name_hv_formation_shock_loose_cavalry_no_requirement,Loose and Charge (Cavalry),TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_ability_types_onscreen_name_hv_formation_shock_loose_cavalry_no_requirement,Mobile Cavalry Formation,TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_tooltip_text_hv_formation_shock_loose_cavalry_no_requirement,"The unit spreads apart, making it more difficult for arrows to hit them.",TRUE,text/_hvo/hv_TEXT_unit_abilities.loc
,unit_abilities_onscreen_name_hv_hit_effect_trident,Parry,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_trident,Parry,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_trident,Melee Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_trident,"Certain polearms, such as the Ji, can parry incoming attacks.",TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_trident,Parry,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_onscreen_name_hv_hit_effect_rosin_fire,Rosin Flaming Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_rosin_fire,Rosin Flaming Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_rosin_fire,Missile Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_rosin_fire,Flammable rosin sticks to clothing and armour.,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_rosin_fire,Rosin Flaming Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_onscreen_name_hv_hit_effect_special_crossbow,Chen Crossbow Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_special_crossbow,Chen Crossbow Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_special_crossbow,Missile Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_special_crossbow,Specially made crossbow bolts from Chen.,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_special_crossbow,Chen Crossbow Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_onscreen_name_hv_hit_effect_whistle,Agitation,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_whistle,Agitation,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_whistle,Missile Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_whistle,It causes fear.,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_whistle,Agitation,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_onscreen_name_hv_hit_effect_firelance,Fear of Gunpowder,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_firelance,Fear of Gunpowder,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_firelance,Missile Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_firelance,The roar of gunpowder is more terrifying than any man or beast.,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_firelance,Fear of Gunpowder,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_onscreen_name_hv_hit_effect_taishan_poison_pot,Poison-wind,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_taishan_poison_pot,Poison-wind,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_taishan_poison_pot,Missile Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_taishan_poison_pot,Powerful toxins spread and paralyze the body.,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_taishan_poison_pot,Poison-wind,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_onscreen_name_hv_hit_effect_white_horse,White Horse Fellows Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_white_horse,White Horse Fellows Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_white_horse,Missile Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_white_horse,Shots from the White Horse Fellows give their enemies pause.,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_white_horse,White Horse Fellows Shot,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_onscreen_name_hv_hit_effect_overwhelmed,Overwhelmed,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_overwhelmed,Overwhelmed,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_overwhelmed,Melee Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_overwhelmed,This unit has been overwhelmed by the enemy and cannot move properly.,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_overwhelmed,Overwhelmed,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_onscreen_name_hv_hit_effect_shield_broken,Shield Breaker,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_shield_broken,Shield Breaker,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_shield_broken,Melee Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_shield_broken,"Whether through hooking, or hacking, axes have a unique ability to reduce the effectiveness of shields.",TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_shield_broken,Shield Breaker,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_onscreen_name_hv_hit_effect_venom,Poison!,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_venom,Poison!,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_venom,Missile Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_venom,Poison! Poison!,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_venom,Poison!,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_onscreen_name_hv_hit_effect_armour_broken,Armour Breaker,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_armour_broken,Armour Breaker,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_armour_broken,Melee Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_armour_broken,Armour broken.,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_armour_broken,Armour Breaker,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_onscreen_name_hv_hit_effect_sniper_shot,Sniped,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_localised_description_hv_hit_effect_sniper_shot,Sniped,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_ability_types_onscreen_name_hv_hit_effect_sniper_shot,Missile Debuff,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_abilities_tooltip_text_hv_hit_effect_sniper_shot,Escaped death.,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,special_ability_phases_onscreen_name_hv_hit_effect_sniper_shot,Sniped,TRUE,text/_hvo/hv_TEXT_unit_abilities_hit_effects.loc
,unit_description_historical_texts_text_hv_unit_ytr_gallants_of_the_people,"Whilst all Yellow Turban warriors are happy to wade into the heart of battle, the Gallants of the People were made to hold the frontline against enemies - to be anywhere else would be to waste their talent and ardour. \\n\\n They are heavily-armoured, though not as heavily plated as some other warriors, yet with great axe they are able to push back the advancing foe whilst deflecting blows. Where their mail may falter, their fanaticism never will.",FALSE,text/_hvo/hv_TEXT_unit_desc.loc
,unit_description_short_texts_text_hv_unit_ytr_gallants_of_the_people,Bravery drives a warrior to battle more effectively than any general; a great axe keeps them there.,FALSE,text/_hvo/hv_TEXT_unit_desc.loc
,unit_description_historical_texts_text_hv_unit_ytr_bringers_of_righteousness,"These concerned citizens call themselves the Bringers of Righteousness and have used their wealth to purchase their own armour and weapons. Each has undertaken extensive training to become proficient using polearms and learned how to use a bow through traditional archery competitions. \\n\\n Though they wear expensive tunics, their commitment is not mere vainglory; their not-inconsiderable skill with the bow and polearm make them extremely useful due to their flexibility, and therefore welcomed to join the fight for the Great Peace.",FALSE,text/_hvo/hv_TEXT_unit_desc.loc
,unit_description_short_texts_text_hv_unit_ytr_bringers_of_righteousness,"Skilled militia armed with polearms and bows, a flexible and effective unit for combat both close and from afar.",FALSE,text/_hvo/hv_TEXT_unit_desc.loc
,unit_description_historical_texts_text_hv_unit_ytr_zealots_of_the_way,"Where the militia of the Han are pressed into service out of obligation, the Yellow Turban zealots rise to fight because it is the only way to carve a better future for the people. \\n\\n Their fierce determination makes them more effective than standard militia. They charge into battle, lightly-armoured and equipped with explosive materials, ready to rend asunder any who doubt or question the Way.",FALSE,text/_hvo/hv_TEXT_unit_desc.loc
,unit_description_short_texts_text_hv_unit_ytr_zealots_of_the_way,"Their own lives are not important, and they will somehow stop the enemy.",FALSE,text/_hvo/hv_TEXT_unit_desc.loc
,unit_description_historical_texts_text_hv_unit_ytr_reclaimers,"The role of these troops can be deduced from their appearance; their armour pieces are mismatched, put together by collecting those left in the aftermath of battle, or sourced from nearby villages. \\n\\n Their most important function is to search and collect loot, weapons and armour after the battle to put towards the Great Peace. They are not good at close combat, so they use a bunch of captured repeating crossbows to support frontline.",FALSE,text/_hvo/hv_TEXT_unit_desc.loc
,unit_description_short_texts_text_hv_unit_ytr_reclaimers,This infantry gathers equipment dropped or left behind in battle to help their brothers and sisters continue the fight.,FALSE,text/_hvo/hv_TEXT_unit_desc.loc
